Date,Open,High,Low,Close,Volume,SMA_14,EMA_14,TEMA_14,SMA_26,EMA_26,TEMA_26,SMA_50,EMA_50,TEMA_50,SMA_100,EMA_100,TEMA_100,SMA_200,EMA_200,TEMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,MACD,MACD_Signal,MACD_Hist,Mean_HL,RMom_14,MomTEMA_14_ofs1,RCTEMA_14,MomEMA_14_ofs1,MomTEMA_26_ofs1,RCTEMA_26,MomEMA_26_ofs1,MomTEMA_50_ofs1,RCTEMA_50,MomEMA_50_ofs1,MomTEMA_100_ofs1,RCTEMA_100,MomEMA_100_ofs1,MomTEMA_200_ofs1,RCTEMA_200,MomEMA_200_ofs1,RTEMA_TEMA_14_50,REMA_EMA_14_50,RSMA_SMA_14_50,RVolSMA_20
2020-05-19,75.04527723052813,75.36598303406531,73.64732290403721,74.99593353271484,9892500,71.44937842232841,72.09122841966587,75.46852401624074,69.8450332054725,70.12403280228831,75.2255804490913,65.55352439880372,68.60061263678023,71.75941209385093,68.67369289398194,67.68105810633101,69.19120264110757,64.84269708633423,66.2159251325732,69.90886520795806,76.1273988766156,70.50317687988282,64.87895488315003,66.2157604398799,2.4025938953985815,1.9628269769781541,0.43976691842042737,74.50665296905126,1.088825190461142,1.005343986310475,0.9937379127300252,1.0062374451756695,1.0069921684984298,0.9969472230721853,1.0055891027236052,1.008362261552495,1.0451023962491641,1.003819653402559,1.0055040638906956,1.083894059794223,1.0021881841799074,1.0029807353605529,1.0727671420444929,1.0013344076992678,1.0516881592833958,1.0508831575800557,1.0899395429551044,0.7535773499444101
2020-05-20,75.7606968563132,76.09785265877791,73.92691811603768,74.98771667480469,10661500,71.97742734636579,72.47742685368438,75.71381540539421,70.1315809396597,70.48430568173397,75.6456948665675,65.63487281799317,68.85108730493805,72.30334641340049,68.70543376922608,67.82574441461762,69.55408548912285,64.96064588546753,66.3032066404561,70.11191196106468,76.60838314676123,70.90282592773437,65.19726870870751,66.18040306106982,2.4209502432018155,2.0544516302228866,0.36649861297892894,75.01238538740779,1.1093672825711054,1.0032502476012475,0.9904099571960312,1.0053570793907176,1.0055847281598647,0.9913018421878016,1.0051376520295323,1.007579971792943,1.0371265009790291,1.0036512016224113,1.0052446385402136,1.0781209492939356,1.002137766641581,1.0029044492783943,1.0695431714435015,1.0013181346890214,1.0471688955099545,1.0526693141777914,1.0966339120662372,0.8010868001197704
2020-05-21,75.06173457934105,76.58303274206801,74.29697299959349,76.4925765991211,10393200,72.57537405831474,73.01278015307594,76.37172286252466,70.48581343430739,70.9293627867256,76.2896388600527,65.78974708557129,69.15075355176876,72.97070694686502,68.75725978851318,67.9973648539147,69.98975598279026,65.08793132781983,66.40459340621396,70.35504524848801,77.32264367912954,71.35428199768066,65.38592031623178,69.40277531393434,2.527788626546382,2.1491190294875855,0.37866959705879655,75.44000287083075,1.1228874256086878,1.0086893977487175,1.0015824408834404,1.0073864832490855,1.0085126324058635,1.0026600956840372,1.0063142723857033,1.0092300089355317,1.0482641569420532,1.0043523821999136,1.0062637656811049,1.0929110342652117,1.0025303141274495,1.0034677885771872,1.0872365489774876,1.0015291381954972,1.046607961714502,1.0558493783934824,1.1031411013621548,0.7735928053457487
2020-05-22,76.36923119351928,76.48435605018788,75.43178234702685,75.73603820800781,5507000,73.17684555053711,73.37588122706686,76.55035841455302,70.8096826993502,71.2854128179317,76.65859267773834,66.03060852050781,69.40900000887618,73.49576020565357,68.8069565963745,68.1506059104314,70.36356895248176,65.21265533447266,66.49744360324674,70.57062367648936,77.83628153986369,71.70418090820313,65.57208027654256,65.99822977993567,2.5223365637611863,2.223762536342306,0.2985740274188804,75.95806919860738,1.125091676244669,1.002339027395649,0.989362294006054,1.0049731166684743,1.0048362244624391,0.9879654134324013,1.0050197833057755,1.0071953977254307,1.0304817311377632,1.0037345429202602,1.0053409668949755,1.0763529953853566,1.0022536322818674,1.0030641502288848,1.073194967855149,1.0013982496130167,1.0415615567530994,1.0571522600481693,1.108226127096948,0.41183715867509135
2020-05-26,76.84615239249398,76.94483350167012,74.26405630379206,74.59298706054688,11869800,73.49050194876534,73.53816200486419,76.23472567300672,71.03930077185997,71.53041831738469,76.71157726826362,66.13906463623047,69.61229361874562,73.84526500021342,68.8450630569458,68.27817781439407,70.65534691246634,65.32776376724243,66.57799627446366,70.74775661249598,78.13042317463736,71.95169944763184,65.77297572062632,61.119763054406235,2.398136861054965,2.258637401284838,0.13949945977012712,75.60444490273109,1.0625509564211884,0.9958767960322666,0.9784646878706988,1.0022116365089389,1.0006911761444413,0.9723823928126526,1.003436965429081,1.004755441587132,1.0101255247757768,1.002928922903996,1.0041467191663007,1.0557302500114931,1.0018719115150692,1.0025100095022346,1.0543512703747235,1.0012113649315233,1.0323576694157222,1.0563961935749433,1.111151213779153,0.878932260726653
2020-05-27,74.4532133459562,74.83148162107076,72.82500911723055,73.99271392822266,12529500,73.75834546770368,73.59876892797865,75.7426942746835,71.22875125591571,71.71281058485417,76.60606194932815,66.41538803100586,69.78407480735257,74.09379862192175,68.86909229278564,68.39133694536096,70.89984230559833,65.4393586730957,66.65177455957568,70.90323621326307,78.21691206727365,72.24855880737304,66.28020554747243,58.667231633181586,2.22561517047518,2.252032955122907,-0.026417784647726705,73.82824536915066,1.0533834596265965,0.9935458363104278,0.9768957209243907,1.0008241560770916,0.9986245189749328,0.9658858848163463,1.0025498560159427,1.0033655999705278,0.998635719917467,1.0024676846527678,1.0034603947728808,1.0436231100387103,1.0016573249988379,1.0021976612151633,1.0435731551895182,1.0011081481756807,1.0222541654420443,1.0546642501338166,1.1105610861336799,0.9136137527325652
2020-05-28,74.72457645734535,74.98771985934243,74.0091523923063,74.03382110595703,8765900,74.09960991995675,73.65677588504244,75.35029151907507,71.53459196824294,71.88473729012105,76.49815207784484,66.71278976440429,69.9507315249449,74.32149661022915,68.90032787322998,68.50306930497672,71.1362044190832,65.55529581069946,66.72522775904216,71.05643830247807,78.31329229329056,72.5063575744629,66.69942285563523,58.78918605441059,2.0683646729971628,2.215299298697758,-0.14693462570059523,74.49843612582437,1.0689859959826111,0.9948192659455001,0.9825286619789019,1.0007881511866121,0.9985913664175207,0.9677857450807428,1.0023974336504835,1.0030731045315853,0.9961293095888422,1.0023881769308027,1.0033337466741616,1.0407333608889668,1.0016337209448767,1.0021607206863479,1.0419016611950718,1.0011020441683938,1.01384249451059,1.052980780605217,1.1107256971510104,0.6379408089554346
2020-05-29,74.83147073027641,76.3856623127678,73.68021607965937,76.20475006103516,13758800,74.61121150425502,73.9965057751748,75.78407485162016,71.88882328913762,72.2047382361147,76.8287721302697,67.0858578491211,70.19598715381119,74.77072919188755,68.94767658233643,68.65557783479966,71.4887379321941,65.68019651412963,66.81955136403711,71.27034631365638,78.49477614905126,72.93684349060058,67.3789108321499,64.7110032966224,2.0947711266830567,2.191193664294818,-0.09642253761176134,75.03293919621359,1.103739581210752,1.0057568899044707,1.0055509711009687,1.0046123372364626,1.004321935150648,0.991877755534392,1.0044515839948354,1.006044450154366,1.019178907102369,1.0035061195718709,1.0049557537682785,1.0659686024015995,1.0022263021404774,1.0030103959090622,1.0692350185259767,1.0014136123346866,1.0135527053257969,1.0541415367952023,1.1121749634931815,1.0078171238375397
2020-06-01,75.69492015496934,76.52546280589046,74.57655910990357,74.58477783203125,8486500,74.77567563738141,74.07494204942233,75.51791937663815,72.162720313439,72.38103746544184,76.75449333706753,67.42604057312012,70.36809659217276,74.9955369822896,68.98290294647217,68.77298773573493,71.73205275007327,65.80294637680053,66.89681729904203,71.43170940351015,78.3959818068731,73.26001625061035,68.1240506943476,58.012026322471065,1.962359354161066,2.1454268022680676,-0.1830674481070016,75.551010957897,1.031854250651481,0.9964879761941657,0.9876434420822302,1.0010599997043894,0.9990331904162646,0.9717317461075801,1.0024416573431876,1.0030066283000278,0.9945228854037629,1.0024518415559063,1.003403540542427,1.0397691822914559,1.0017101290912995,1.002264098579564,1.044141018811544,1.0011563372310592,1.0069655130874244,1.052677927026122,1.1090029164072148,0.6313824571427721
2020-06-02,74.80680220504068,75.4070951067419,74.05026576302919,74.86436462402344,9413300,74.80974306379046,74.18019839270248,75.39114875693889,72.39834741445688,72.56498762533677,76.72535170496953,67.80811347961426,70.54442082871593,75.22781593537948,69.01588871002197,68.89360906025549,71.98099396267187,65.92914283752441,66.97609637690253,71.59769895572,78.02556723653515,73.6374626159668,69.24935799539844,58.8046594402119,1.8585580872539111,2.0880530592652367,-0.22949497201132552,74.72868043488555,1.0064116212866565,0.9983213173675112,0.9930126527901332,1.0014209439841333,0.9996203266957931,0.9757448217624064,1.0025414136953033,1.0030972370148472,0.9951686579380657,1.0025057411679767,1.0034704320182495,1.0400573887996993,1.0017539055447766,1.002323751644696,1.0456252884652582,1.0011850949127536,1.0021711759078544,1.051538839234563,1.10325651643857,0.6936766750269249
