Date,Open,High,Low,Close,Volume,SMA_14,EMA_14,TEMA_14,SMA_26,EMA_26,TEMA_26,SMA_50,EMA_50,TEMA_50,SMA_100,EMA_100,TEMA_100,SMA_200,EMA_200,TEMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,MACD,MACD_Signal,MACD_Hist,Mean_HL,RMom_14,MomTEMA_14_ofs1,RCTEMA_14,MomEMA_14_ofs1,MomTEMA_26_ofs1,RCTEMA_26,MomEMA_26_ofs1,MomTEMA_50_ofs1,RCTEMA_50,MomEMA_50_ofs1,MomTEMA_100_ofs1,RCTEMA_100,MomEMA_100_ofs1,MomTEMA_200_ofs1,RCTEMA_200,MomEMA_200_ofs1,RTEMA_TEMA_14_50,REMA_EMA_14_50,RSMA_SMA_14_50,RVolSMA_20
2020-05-19,36.629933185428285,36.78081188192335,35.7162802777775,35.766571044921875,6126300,34.539786202566965,34.157410044143305,35.88379824248423,32.17893585791955,32.941377129437306,36.84587496638229,28.83784423828125,33.184946176905854,32.82568315168577,38.79509576797486,36.54830629459954,28.31420503860152,42.82741623878479,41.07860054218705,30.977092715534795,37.76422211991893,33.518120002746585,29.272017885574247,59.88573436302826,1.4733077844160505,1.3635847189403458,0.10972306547570465,36.24854607985043,1.021007108506708,1.006141591571066,0.9967331441122761,1.0073006295856297,1.0067190849172745,0.9707076050590423,1.006908543940008,1.0136255543587354,1.0895910644005917,1.0031854232597435,1.0086956745117344,1.2632023747853893,0.9995680836730415,1.00021793548504,1.1546135518064673,0.9987020507877588,1.0931622679920192,1.0293043677712579,1.197724279151095,0.6773901962356155
2020-05-20,36.53772892807833,37.55196656049229,36.29464623013519,37.00712966918945,7203000,34.6874817439488,34.537372660816125,36.45444427814314,32.51446071037879,33.24254398423376,37.292197813521966,28.999038581848144,33.33483572562286,33.3740168552693,38.62951406478882,36.55739190597756,28.624191990916806,42.78883927345276,41.038088394197025,31.021367842027274,37.89185453121939,33.916956424713135,29.942058318206886,63.03271419864498,1.570978584286685,1.4050634920096137,0.16591509227707135,36.923306395313745,1.0591806970776334,1.015902609634654,1.015160987967047,1.0111238708140275,1.0121132378467574,0.9923558234417295,1.0091425095439415,1.0167044110262597,1.1088605195375674,1.0045167934857557,1.010948107209532,1.2928619847481728,1.0002485918582598,1.0014292860501488,1.1929560894169458,0.9990137894802814,1.0923001698067245,1.0360744821150847,1.196159715641791,0.8183641692149419
2020-05-21,37.20829567729275,37.61063776195292,36.56287091725542,36.64669418334961,6646000,34.98489952087402,34.81861553048726,36.72903048765526,32.89613188230074,33.494703258242346,37.579847303734866,29.191532135009766,33.464712527886654,33.83958547201581,38.46049272537231,36.55916026790572,28.90414722218444,42.750300340652466,40.99439292941248,31.05510144798965,37.96608976632414,34.24797620773315,30.529862649142167,61.52254930526832,1.6008457125595115,1.4442199361195933,0.15662577643991815,37.08675433960417,1.128186088308378,1.0075323109417622,0.9977582772207036,1.0081431460474182,1.0077133960205638,0.9751687889297912,1.0075854385310636,1.01395003240891,1.0829534012364064,1.003896128462513,1.0097803714898388,1.2678697593687396,1.0000483722124571,1.0010874312871747,1.1800539194735726,0.9989352460971177,1.0853865369606528,1.0404576313474194,1.1984605453071167,0.7690772172735715
2020-05-22,35.967743502400296,36.34494024150182,35.456432722455006,36.27788162231445,4674000,35.18365206037249,35.01318434273088,36.77691628795351,33.299687532278206,33.70086461854398,37.7292891644852,29.44901809692383,33.575032884530884,34.227259883978164,38.29083242416382,36.55359039373559,29.154648578236333,42.71363879203796,40.947462468645334,31.078246711124777,37.81336523421096,34.56429014205933,31.315215049907692,59.94006853164717,1.5765816832598105,1.4706922855476368,0.10588939771217376,35.90068648197841,1.0830723034542955,1.0013037588975933,0.9864307637505073,1.0055880686029361,1.0039766489614097,0.9615310127937166,1.0061550436411435,1.0114562399791494,1.0599119457791066,1.0032966174908062,1.008666623309323,1.2443258070822896,0.9998476476448225,1.0007452966519492,1.1673078587579528,0.998855198054818,1.0744919813218483,1.0428339553127466,1.194730905613715,0.553723893884988
2020-05-26,37.5603560114394,37.820200204847495,36.46229494363472,36.60478973388672,7702600,35.37255859375,35.22539839488499,36.89862944964581,33.58207255143385,33.91597018264344,37.90375295567513,29.660259704589844,33.69384687862327,34.621255883940655,38.12098001480103,36.55460424205541,29.417264697400526,42.671455240249635,40.90425179466764,31.111567863347915,37.7285285601931,34.85296363830567,31.977398716418236,60.90009778531219,1.565682801019264,1.4896903886419621,0.07599241237730192,37.141247574241106,1.0778764374155567,1.003309498837241,0.9920365682915111,1.0060609754907417,1.0046240943058675,0.9657299575768281,1.0063827906652905,1.0115111756330493,1.057292371385815,1.0035387603193422,1.0090076928370262,1.2443301615707774,1.000027735943553,1.0010721696282567,1.176565253627423,0.9989447288947201,1.0657796347232318,1.0454549319280428,1.1925909936748191,0.9157731480132945
2020-05-27,37.16638817562672,37.451380904705815,36.009652604949075,37.442996978759766,5768100,35.64682742527553,35.521078206068296,37.256138269431524,33.91872127239521,34.177231426800205,38.20535085705941,29.97623638153076,33.84087237274627,35.07850147865722,37.95596620559692,36.5721961774357,29.721197195518627,42.637797574996945,40.8698114482407,31.169967491424067,37.8859600071128,35.12835884094238,32.370757674771966,63.32688900290703,1.6061667868774308,1.512985668289056,0.09318111858837486,36.73051675482745,1.1142676837911172,1.009688945771647,1.005015514704635,1.0083939380292783,1.0079569403519744,0.9800458872593032,1.0077031924120061,1.0132070770699184,1.0674058297941025,1.0043635710298273,1.010331772897463,1.2598078311732823,1.000481250877832,1.0018771033440894,1.2012523589914434,0.9991580252683798,1.0620789571669484,1.0496501926668764,1.1891695465558374,0.7011050600116322
2020-05-28,37.48490292623902,37.48490292623902,35.858766942165886,36.05155563354492,5871500,35.70729800633022,35.59180852973184,37.01271269902364,34.24590184138371,34.31607025692944,38.15627728254972,30.2615625,33.92756583395406,35.341538454759714,37.77506013870239,36.56188646369529,29.934871248265495,42.600822343826295,40.82186860431338,31.187044056600918,37.96552771610159,35.17940273284912,32.39327774959665,57.002103485846796,1.508582944420084,1.5121051235152616,-0.003522179095177602,36.67183493420245,1.0240474056621407,0.9934661620416086,0.9740317043688594,1.0019912211913506,0.9987155313743018,0.9448394393032842,1.0040623193960752,1.007498523740033,1.0200901604692194,1.0025617974694296,1.007189281486248,1.204333078119848,0.9997180996817803,1.0005478531596657,1.1559786034263289,0.9988269374820083,1.0472864034032694,1.0490528175207972,1.1799555296039397,0.7457932825891596
2020-05-29,35.71627461957799,35.85876936728755,34.92835195214242,35.35584259033203,10172200,35.65341295514788,35.56034640447854,36.56287268147826,34.48918804755578,34.39309042977408,37.950405282602404,30.592396202087404,33.98357668714535,35.50362238318989,37.580769062042236,36.53800440679701,30.102244875942972,42.55730143547058,40.767480285766304,31.184170103700943,37.985088503173124,35.200225257873534,32.415362012573944,54.09306692393333,1.359438062188147,1.4815717112498388,-0.12213364906169177,35.393560659714986,0.9791086723217348,0.9878463375218309,0.9669875476781759,0.9991160290372144,0.9946045050877782,0.9316328067394897,1.0022444345249317,1.0045862159803163,0.9958376136591676,1.0016508951295067,1.0055912593139071,1.17452511385912,0.999346804576892,0.9999078478584005,1.133775324876643,0.9986676671008311,1.0298349922398313,1.0463979919432558,1.165433813017731,1.305232632740524
2020-06-01,35.42289328458248,36.62992250458793,34.90320192459682,36.37007522583008,6344300,35.72046906607492,35.66831024732541,36.56069016088742,34.73317945920504,34.539533748000444,37.96387772323234,30.895047607421876,34.077164865132985,35.765691616917366,37.39662031173706,36.534679076480835,30.324636097112922,42.527398614883424,40.72372501153808,31.212271897657125,37.924653306314326,35.39458675384522,32.86452020137611,57.49837168170992,1.308001933787601,1.4468577557573914,-0.1388558219697904,35.766562214592376,1.0264959464260721,0.9999403077375825,0.9947863419913976,1.003036073991486,1.0003550012319926,0.9580179214299038,1.0042579284500583,1.0073814787375486,1.0168984180534295,1.0027539237217205,1.007387861672326,1.199357351209656,0.9999089898211421,1.0009011557422478,1.1652492117550761,0.9989267113414536,1.022227965070135,1.0466924225794514,1.1561875391800283,0.8295609967859954
2020-06-02,36.89816304429105,37.459764621302405,36.629934948176505,37.04904174804688,5858300,35.87733486720494,35.85240778075494,36.78183421969869,35.006157875061035,34.725423229485365,38.09736391767853,31.190530433654786,34.19370905661981,36.08193785200781,37.23195203781128,36.544864475917784,30.580281954028784,42.50444855690002,40.68716099896603,31.26082130797844,38.04228580093448,35.572271537780765,33.10225727462705,59.65588441914075,1.3069595394194238,1.4188781124897978,-0.111918573070374,37.044849784739455,1.0630111101819915,1.0060486839235834,1.007264660232879,1.00516137524186,1.0035161369820895,0.9724830785695073,1.0053819337238645,1.0088421674737267,1.026802992123253,1.0034200084410798,1.0084303025466546,1.2115336870910005,1.00027878716043,1.001555459034847,1.1851589369019926,0.9991021446942369,1.0193974162519082,1.0485088856955695,1.1502636976155127,0.800870550102086
