Date,Open,High,Low,Close,Volume,SMA_14,EMA_14,TEMA_14,SMA_26,EMA_26,TEMA_26,SMA_50,EMA_50,TEMA_50,SMA_100,EMA_100,TEMA_100,SMA_200,EMA_200,TEMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,MACD,MACD_Signal,MACD_Hist,Mean_HL,RMom_14,MomTEMA_14_ofs1,RCTEMA_14,MomEMA_14_ofs1,MomTEMA_26_ofs1,RCTEMA_26,MomEMA_26_ofs1,MomTEMA_50_ofs1,RCTEMA_50,MomEMA_50_ofs1,MomTEMA_100_ofs1,RCTEMA_100,MomEMA_100_ofs1,MomTEMA_200_ofs1,RCTEMA_200,MomEMA_200_ofs1,RTEMA_TEMA_14_50,REMA_EMA_14_50,RSMA_SMA_14_50,RVolSMA_20
2020-05-19,75.21790003549286,75.29918908044448,72.7791914752052,72.85235595703125,7749300,73.31327220371791,72.62633680942008,73.41670271323626,71.27429492657001,71.20927824051888,75.80315934563828,65.19583511352539,70.97772384412525,72.25103845954479,76.20652938842774,74.91798199293248,64.95675296432836,84.63165328979493,80.84591191924463,67.18128937898469,76.96314708961471,72.64928016662597,68.33541324363723,53.09483945329157,1.626452928296331,1.9231023318247735,-0.2966494035284426,74.03919027782484,0.9610621489078565,0.9966548770278455,0.9923131013059884,1.0004790112560795,0.9979730237731275,0.9610728178867545,1.0018493278928102,1.0038595461687254,1.0083226139071089,1.0010791860722295,1.0036870168636693,1.1215516883523848,0.9994433033705913,0.9996596536567451,1.08441437534869,0.9990072782727457,1.0161335294072509,1.0232271884192197,1.1245085223014268,0.7128664234422691
2020-05-20,73.97415472871513,75.98202563509325,73.30757468143574,75.59996032714844,9160000,73.44862529209682,73.0228199451172,74.17712027654589,71.57488661545973,71.53451395063959,76.21308941805992,65.34621444702148,71.15898801993008,72.8163545313039,76.00751472473145,74.93148651440211,65.34991635685034,84.54883491516114,80.79371339594019,67.24141927391645,76.88309183876805,73.04685897827149,69.21062611777492,57.29379763332212,1.7264832425345844,1.8837785139667358,-0.15729527143215138,74.6448001582645,1.0257098269849774,1.01035755536829,1.0191816566253575,1.0054592197970489,1.0054078230506527,0.9919550684063176,1.0045673220984235,1.0078243314395494,1.0382277554783088,1.0025538178175861,1.0060526946711437,1.1568486165204346,1.0001802574109764,1.0008950393106115,1.1243064340920945,0.9993543455436983,1.0186876389789192,1.0261925018476248,1.1239920462668003,0.8471609702952624
2020-05-21,75.41297262390201,75.90071915290848,74.20174946796669,74.8195571899414,8830900,73.67473002842495,73.26238491109376,74.46147664114746,71.91078714224008,71.77785048688418,76.37962558946977,65.51223007202148,71.3025397520874,73.24766176192209,75.80307159423828,74.92927009213557,65.68597677852941,84.45963077545166,80.73426905558199,67.27863058112413,76.86129491198321,73.31088333129883,69.76047175061444,55.766773392493725,1.7229251673311126,1.8516078446396114,-0.1286826773084988,75.0512343104376,1.0441770493444047,1.003833478079783,1.0048089369825373,1.0032806863136292,1.0021851387036198,0.9795748095452377,1.003401666172115,1.0059232192190117,1.0214600082816085,1.0020173380222483,1.0051424766918442,1.139049167864357,0.999970420682017,1.0005533985988027,1.1120850193245904,0.9992642454733219,1.0165713805741765,1.0274863303021262,1.1245950557236404,0.83762338390969
2020-05-22,74.33994192553997,74.46187855861488,72.73039821520636,73.38884735107422,8563100,73.68419211251395,73.27924656975783,74.1580630318162,72.26869289691632,71.89718358793529,76.20342375585508,65.75810615539551,71.3843557363614,73.48122067925577,75.5878849029541,74.89876667152049,65.92916251602192,84.36435977935791,80.66118028240281,67.27414721754221,76.63724551284083,73.49496002197266,70.35267453110448,52.97898871842495,1.5863723273352264,1.7985607411787345,-0.21218841384350817,73.59613838691062,1.0018082954760847,0.9959252270701869,0.9896273493495649,1.0002301543784649,0.9976930780655859,0.9630649613093715,1.001662533779455,1.0031886194277821,0.998742898834183,1.0011474483876517,1.0037022474113835,1.113146967902701,0.9995929038067825,0.99993336125389,1.0908922726847672,0.9990946995119401,1.0092110929337283,1.0265449034855016,1.120533975513042,0.814588023327215
2020-05-26,75.1853859994093,76.68925509431386,74.81145141703,75.84384155273438,9430000,73.7860358101981,73.62119256748804,74.77168599135047,72.49978344257062,72.18952862236485,76.53547780757788,65.9383586883545,71.5592375330819,73.97136113416603,75.3920216369629,74.91748102560393,66.30929027241723,84.26533554077149,80.61324656369965,67.34362752231091,76.90169728497733,73.69363250732422,70.48556772967112,56.95535539499917,1.6571481602077966,1.770278224984547,-0.11313006477675036,75.75035325567194,1.0191594936293586,1.0082745278725929,1.0143390582567302,1.0046663416142618,1.004357468934554,0.9909631941335444,1.0040661541918676,1.0066702818812676,1.0253135860941118,1.0024498616666988,1.0057656997584783,1.1437890715033523,1.0002498619792435,1.0010327935416858,1.1262215051841,0.9994057399292281,1.0108193880025114,1.0288146590920968,1.1190153543089267,0.908317705067411
2020-05-27,76.96561359410713,76.97374435614502,74.87645429107319,76.33155059814453,7822600,74.08523341587612,73.98257363824223,75.38762881930974,72.8605590233436,72.4963450650152,76.89834969806901,66.34819877624511,71.74638706504514,74.47551868715091,75.1937501525879,74.945482403278,66.70629802478737,84.17189334869384,80.57064262374388,67.4274552050359,77.21704795272518,73.9086784362793,70.60030891983342,57.72028511214618,1.7326199968761955,1.762746579362877,-0.03012658248668143,75.9250993236091,1.0580621683882199,1.008237647978548,1.012520910839326,1.0049086554856188,1.0047412246044043,0.9926292423420016,1.0042501516287128,1.0068155776134828,1.0249213693803227,1.0026153091957795,1.005987211606988,1.1442930106806484,1.0003737629361098,1.0012447752788074,1.1320544482367416,0.9994715019953687,1.012247113524517,1.0311679328349979,1.1166125800298459,0.7638735633306317
2020-05-28,76.09582085922558,76.33156338217286,73.80343553499469,73.86846923828125,9633300,74.06028638567243,73.96735971824744,74.97115288798325,73.18607036884015,72.59798389266454,76.6790510209165,66.69291442871094,71.8296059737995,74.6584301496897,74.97417381286621,74.92415540991173,66.94753653892924,84.06951221466065,80.50395433135122,67.43812441907562,77.00403593365212,73.81190185546875,70.61976777728538,52.6332447675385,1.5755202732868412,1.72530131814767,-0.14978104486082877,75.06749945858377,0.9952941374809233,0.9944755401138202,0.9852918941856269,0.9997943580596536,0.9971482004748664,0.9633461584981199,1.0014019855422807,1.0024559944766165,0.9894189991696237,1.0011599038245496,1.0036164278529176,1.1033784521007366,0.9997154332365024,1.0001582324886396,1.0953517743056735,0.999172300353814,1.004188713018296,1.0297614572078775,1.1104670866473618,0.9532989121964133
2020-05-29,73.31569613807989,74.69762824052063,72.55969638270915,74.54317474365234,17010000,73.92158780779157,74.0441350549681,74.87575077995088,73.45125462458684,72.74207210384883,76.6082639659331,67.30172103881836,71.93602043536235,74.89935448697437,74.76459129333496,74.91661123830264,67.2217282893549,83.96724464416504,80.44464309167263,67.46981016926229,77.06120151768145,73.85380973815919,70.64641795863692,53.833527574980664,1.4883044586719336,1.6779019462525229,-0.18959748758058925,73.62866231161489,0.9746122607440013,0.9987274824468163,0.9955582944700491,1.0010379623797998,0.9990768397099217,0.9730435188663317,1.0019847412208762,1.0032270212057983,0.9952445552333302,1.0014814846903333,1.004095621207305,1.1089148797659945,0.9998993092205334,1.0004698492204465,1.1048374755560306,0.9992632506046291,0.9996848610086806,1.0293054106530675,1.0983610324787236,1.6443322015056128
2020-06-01,73.92538366360421,76.29092762008933,73.25067284157903,75.42925262451172,7344000,73.96635055541992,74.22881739757392,75.09976582403993,73.67780010516827,72.94112251278682,76.70977453788332,67.89075592041016,72.07300993297606,75.21756319615444,74.57606437683106,74.92676255288103,67.53978570962805,83.88745361328125,80.39473870891482,67.52833505966224,77.1527920958975,74.04256782531738,70.93234355473726,55.43082883000035,1.473696520809483,1.637060861163915,-0.16336434035443204,74.77080023083418,1.0083777660575635,1.0029918236779676,1.0043873212766572,1.002494219730823,1.0013250603354666,0.9833069263847306,1.0027363862917436,1.0042484840004249,1.0028143616911016,1.001904324103344,1.0047314674639736,1.1168121401628759,1.0001355015184297,1.0008674233742934,1.1170015158506263,0.9993796431826921,0.9984339113485062,1.029911439339118,1.0894907495525947,0.7307957155310011
2020-06-02,76.23401048505507,77.40459230042723,75.83568991808458,76.9737548828125,7880300,74.25133514404297,74.5948090622724,75.79447645315749,73.95727861844577,73.23983602167762,77.09556286730604,68.47863533020019,72.26519600944023,75.68134378282676,74.41375251770019,74.96729705446383,67.93821970265886,83.81845108032226,80.3606990688541,67.63261736300058,77.56461093632896,74.2284366607666,70.89226238520425,58.14894425510139,1.568665450259644,1.623381778983061,-0.05471632872341692,76.62014110925591,1.054666582341599,1.009250503267151,1.0155588967011842,1.0049305873046341,1.0050291938901763,0.998420038975483,1.0040952688771472,1.0061658549807424,1.0170770104676579,1.0026665471116427,1.005899248699778,1.1329963490315014,1.0005409882957934,1.0015442747588283,1.138115866042501,0.9995765936850176,1.001494855464715,1.0322369990185574,1.0842992823383109,0.7973014195573224
