Date,Open,High,Low,Close,Volume,SMA_14,SMA_26,SMA_50,SMA_100,SMA_200,EMA_14,EMA_26,EMA_50,EMA_100,EMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,Mean_HL
2018-10-16,61.36408099671257,62.40661921567094,61.13410709458262,62.046329498291016,3333200,61.69644028799875,61.736454450167145,61.96816520690918,60.59770118713379,59.21394147872925,61.793050995678925,61.79639251820003,61.616325569030614,60.941440673527964,60.3621211461726,63.12001326637084,61.47178077697754,59.82354828758424,51.8160811388459,61.77036315512678
2018-10-17,61.95432366065111,62.14596658286898,61.47138560211413,61.915992736816406,2670600,61.796640396118164,61.71846932631273,61.98053550720215,60.642311058044434,59.21549627304077,61.809443227830585,61.8052517936531,61.628077222669276,60.960738734187146,60.37758255503473,63.156828762264475,61.49784393310547,59.83885910394647,50.85697231931909,61.80867609249155
2018-10-18,62.46793804054354,62.65958100188272,62.023330815080726,62.291629791259766,4274200,61.86453710283552,61.72937759986291,62.00723968505859,60.684690170288086,59.21989149093628,61.87373476962114,61.84127979347581,61.654098892025765,60.98709301254502,60.396627801166325,63.21277558327814,61.52237377166748,59.831971960056826,53.52685145409257,62.34145590848172
2018-10-19,62.28397231087584,63.947432075420345,62.26864344486896,63.43383026123047,4395800,62.03975296020508,61.74706840515137,62.051027908325196,60.735611038208006,59.23240327835083,62.081747501835714,61.959246494790975,61.7238922790534,61.035543255093245,60.42684872116696,63.509603882658624,61.63467655181885,59.759749220979074,60.54592988505993,63.108037760144654
2018-10-22,63.64078628889813,63.78643679789407,63.11185574026803,63.349491119384766,4275800,62.161308016095845,61.77478247422438,62.0919165802002,60.78432430267334,59.24589965820312,62.250779984175594,62.06222757809422,61.78764125318405,61.081364004881195,60.45592974005471,63.74470613633169,61.75081176757813,59.75691739882456,59.827392122451435,63.44914626908105
2018-10-23,63.6024689363344,64.41503324633982,63.01987267804864,63.0888671875,4882800,62.331596919468474,61.78126863332895,62.12683494567871,60.83861656188965,59.257130737304685,62.362524944618855,62.13827495656873,61.83866972119644,61.121116543150876,60.48212812261635,63.86054808556646,61.88457851409912,59.90860894263178,57.55432426361593,63.71745296219423
2018-10-24,63.349505078939,65.21994249660736,63.073538710808265,64.96697235107422,4890200,62.594970703125,61.864707653339096,62.195071334838865,60.917070922851565,59.281305198669436,62.7097845988129,62.34780809690247,61.96134825570145,61.19727210370382,60.52675343832241,64.31367924467898,62.139847373962404,59.96601550324583,67.21964514715506,64.14674060370781
2018-10-25,64.77531820613997,64.813649136186,63.93975773714124,64.1160659790039,6787900,62.71762112208775,61.96937443659856,62.236588897705076,60.991715049743654,59.30540714263916,62.89728878283837,62.478790162243314,62.04584698994861,61.255070002224606,60.56246799096601,64.52172313120342,62.31999111175537,60.118259092307326,60.498072239306524,64.37670343666362
2018-10-26,64.4073508000286,64.88262735312978,62.41426557635671,62.77455520629883,5326900,62.703931263514924,62.0068175976093,62.238121871948245,61.06514591217041,59.32587326049805,62.88092430596643,62.5006986840252,62.074423782746656,61.28515881814687,60.58447880902903,64.55424362143063,62.391665077209474,60.22908653298831,51.71773379171985,63.648446464743245
2018-10-29,62.92786778993413,64.10072739888803,62.76688843540585,63.97807312011719,4157900,62.770184653145925,62.11413676922138,62.25621246337891,61.148035316467286,59.353763275146484,63.02721081451986,62.61013382743942,62.14907669793766,61.338483853829445,60.61824591660204,64.70766421085186,62.5415283203125,60.37539242977314,57.655340686097446,63.433807917146936
2018-10-30,64.23870727722827,64.56833332409423,63.341813992561065,64.26170349121094,2996000,62.87695721217564,62.23855664179875,62.28718162536621,61.23648929595947,59.38484790802002,63.191809838078676,62.73247232105213,62.23192480747779,61.396369391203336,60.654499225802134,64.92074645692234,62.672227478027345,60.423708499132346,58.93696202388636,63.95507365832765
