Date,Open,High,Low,Close,Volume,SMA_14,SMA_26,SMA_50,SMA_100,SMA_200,EMA_14,EMA_26,EMA_50,EMA_100,EMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,Mean_HL
2018-10-16,31.25221811319725,31.706401185683937,31.02873102047348,31.67035675048828,22353654,31.915471485682897,31.590499731210564,30.822401428222655,28.693320560455323,27.109203271865844,31.7057126713485,31.44685715221222,30.664765911289336,29.313576050653374,27.93031208018095,32.76514260497936,31.80192575454712,30.83870890411488,52.84362381640718,31.36756610307871
2018-10-17,31.55502039752465,32.29757661718388,31.540599719500623,32.13176345825195,23154167,31.949974060058594,31.65316567054162,30.876182823181153,28.759582901000975,27.142061166763305,31.762519442935627,31.497590952659607,30.7222952268565,29.36938174189295,27.972117566529917,32.77924482776004,31.84914712905884,30.919049430357635,57.27765861116107,31.91908816834225
2018-10-18,31.965933208677395,32.08128408851317,31.51175017034124,31.7208194732666,22498368,31.946369307381765,31.69725337395301,30.913526878356933,28.821592807769775,27.171917362213136,31.756959446979756,31.514126398630495,30.76145304044121,29.415944865286487,28.00941808301486,32.77957530725167,31.85815896987915,30.93674263250663,52.539315643797615,31.796517129427208
2018-10-19,31.75687094406766,32.31919610037134,31.706405828775942,32.08129119873047,19564875,31.95821339743478,31.74300501896785,30.96399196624756,28.884705505371095,27.20329535484314,31.800203680546517,31.55613860604531,30.81321139958981,29.468724000602208,28.04993423341999,32.79932448647329,31.8740195274353,30.948714568397314,55.97941000517024,32.01280096457364
2018-10-22,32.03803110346157,32.088496212660445,31.73524044826832,31.98756599426269,18026878,31.965938023158483,31.782101191007175,31.013591804504394,28.9477388381958,27.23395923614502,31.825185322375344,31.58809619035771,30.85926452094953,29.518602059882614,28.089114648950765,32.811544736080116,31.889879989624024,30.96821524316793,54.865863265912495,31.911868330464383
2018-10-23,31.64152760542205,31.951527231001915,31.497344024998164,31.79292297363281,23073114,31.92937660217285,31.812324597285343,31.061029052734376,29.006538143157957,27.26508785247803,31.820883675876342,31.603268544674382,30.895878577917504,29.563638117580638,28.125968463126707,32.812267414635485,31.901054859161377,30.98984230368727,52.52893257658491,31.724435628000037
2018-10-24,31.58384366881811,31.929890530078616,30.53849999539875,30.625009536743164,36927206,31.815058163234166,31.783764912531925,31.086549835205076,29.05222867965698,27.290517196655273,31.661433790658588,31.530804914457253,30.885256262577336,29.58465537340564,28.150834543461198,32.91359740030819,31.857798671722414,30.80199994313664,41.1916431400458,31.234195262738684
2018-10-25,30.56013724419283,31.67757597095504,30.033859332384264,31.29548454284668,38600642,31.737816946847097,31.787924473102276,31.118991775512697,29.10469549179077,27.319088497161864,31.612640557617002,31.513373775819435,30.90134364611731,29.618533178741107,28.18212459320633,32.92085870692966,31.840136528015137,30.759414349100613,48.11489287012691,30.85571765166965
2018-10-26,31.03594229688185,31.201755407430376,30.408734292658337,30.711524963378903,30295333,31.59981073651995,31.756037638737606,31.136005630493162,29.15175163269043,27.344424324035643,31.49249181171859,31.453977567490504,30.893899776206002,29.6401765804171,28.20729275609362,32.97480761329676,31.787148475646973,30.59948933799718,43.33027482881433,30.805244850044357
2018-10-29,30.9638509903001,31.490125880276292,30.682686978112383,31.16570854187012,31847559,31.484462874276296,31.7330233500554,31.152442893981934,29.202563190460204,27.37210121154785,31.44892070907213,31.43262430633344,30.90455894348695,29.670385134109242,28.23672972908642,32.965742760256006,31.749660205841064,30.53357765142612,47.68746800980193,31.086406429194337
2018-10-30,30.24292576506116,31.064785453380537,30.120368860133247,30.92059898376465,35424202,31.401042120797293,31.704186512873722,31.160517463684084,29.249636898040773,27.398342151641845,31.378477812364466,31.394696504661677,30.90518796467431,29.69514184400341,28.263434895799637,32.968117251554204,31.701719093322755,30.43532093509131,45.64766702193781,30.592577156756892
2018-10-31,31.007099796183056,31.475700573786167,30.79082162232708,31.04314422607422,28193235,31.413915361676896,31.683944922227127,31.173493919372557,29.3005810546875,27.423161640167237,31.333766667525765,31.36865559513668,30.910598014140977,29.72183496048006,28.291093695105854,32.90428085621178,31.638637161254884,30.372993466297995,46.87125164271318,31.13326109805662
2018-11-01,31.14408077647598,31.59826387471852,31.064780115920872,31.4829158782959,24278152,31.408250944955007,31.683667329641487,31.196563568115234,29.355922927856444,27.450846357345583,31.353653228961786,31.37711931981514,30.933041851950975,29.75670784994176,28.322853119814212,32.839377068984135,31.60150957107544,30.363642073166748,51.12361490244672,31.331521995319697
2018-11-02,31.547804875703235,31.6054788797886,30.62501501308116,30.949432373046875,24223028,31.39846706390381,31.656771366412823,31.20708911895752,29.406501808166503,27.476039009094237,31.2997571148398,31.345438805239713,30.933684617484147,29.780326157329977,28.3489882367618,32.74535298531525,31.530138111114503,30.31492323691376,46.28400705879947,31.11524694643488
2018-11-05,30.877337517528066,31.446871512107872,30.877337517528066,31.37477684020996,21628396,31.377354213169642,31.641521013700046,31.223237915039064,29.461763095855712,27.50339345932007,31.309759744889156,31.34761199301529,30.95098235170869,29.811899438179086,28.379095586049846,32.57010490030536,31.466696357727052,30.36328781514874,50.321928114945926,31.16210451481797
