Date,Open,High,Low,Close,Volume,SMA_14,SMA_26,SMA_50,SMA_100,SMA_200,EMA_14,EMA_26,EMA_50,EMA_100,EMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,Mean_HL
2018-10-16,24.247889517142145,24.539825997403533,23.95595303688076,24.49689483642578,87887800,25.271505492074148,25.72903537750244,26.106912231445314,25.70218463897705,25.99189905166626,25.1617181971027,25.53205333387238,25.77767898653059,25.840127787757414,25.816395672632556,27.20598299046058,25.622135353088378,24.038287715716177,36.16578924452639,24.24788951714215
2018-10-17,24.359508614742648,25.06359000491777,24.179194169270342,24.814584732055664,79068700,25.20772075653076,25.664637638972355,26.064694595336913,25.69366033554077,25.989218835830687,25.115433735096428,25.478907511515583,25.73991058439432,25.819820004476192,25.806427404567117,27.083831006159006,25.53197822570801,23.980125445257013,41.07560212656647,24.62139208709406
2018-10-18,24.61710469543046,24.81459066669191,24.162026831562905,24.25647735595703,77369200,25.133510180882045,25.592644398029034,26.006358604431153,25.689767265319823,25.984172019958496,25.00090621787784,25.388357129622356,25.68173673229874,25.788862724307496,25.791005016023735,26.941322615306742,25.405758666992188,23.870194718677634,35.85773154562608,24.488308749127405
2018-10-19,24.162025022278968,24.48830773427045,24.016056785381476,24.316579818725582,64305400,25.051939691816056,25.532539954552284,25.95264263153076,25.68196475982666,25.977772417068483,24.909662697990875,25.30896621770408,25.628201167060578,25.75970860736528,25.776334118538184,26.78429885811467,25.28941354751587,23.79452823691707,36.788971097692205,24.252182259825965
2018-10-22,24.31658295057965,24.34234263254473,23.449359977049816,23.509464263916016,89942900,24.917011260986328,25.433796809269833,25.88979133605957,25.66891098022461,25.966743726730346,24.72296957344756,25.175669776682742,25.545113445368635,25.715149313435592,25.75377819958672,26.739171037576423,25.14516305923462,23.551155080892816,30.405008186093013,23.895851304797276
2018-10-23,22.65940437540187,23.35490074093917,22.418987334422496,23.200345993041992,102392500,24.734243937901088,25.326136809128982,25.83289165496826,25.649689807891846,25.955059690475466,24.51995309606015,25.029349496413058,25.453161780571513,25.665351227883242,25.72837091394946,26.696167721674982,24.988461780548096,23.28075583942121,28.374195307404776,22.886944037680834
2018-10-24,23.06296865707426,23.09731325316426,22.393231837274303,22.487682342529297,86386600,24.47419970376151,25.19337852184589,25.756440773010254,25.623341999053956,25.93917646408081,24.248983662256038,24.84107785538463,25.336868469275743,25.6024270915396,25.696125256522393,26.793372231134228,24.819310569763182,22.845248908392136,24.338142579852885,22.74527254521928
2018-10-25,22.65082414204812,23.123075074431224,22.479097870224127,22.831138610839844,73780400,24.25095408303397,25.04774049612192,25.6942077255249,25.602821369171142,25.923823528289795,24.059937655400546,24.69219346689983,25.23860455325865,25.54755009192178,25.667617926714605,26.784267037436347,24.67548894882202,22.566710860207696,29.53987724104158,22.801086472327675
2018-10-26,22.607892759419915,22.82255182536113,22.22150578563825,22.65941047668457,91103500,24.012989044189453,24.889222878676193,25.622387771606444,25.5727219581604,25.90714563369751,23.873200698238417,24.541616949106107,25.13745968751065,25.49035920845174,25.637685514276498,26.804995239040487,24.543688201904295,22.282381164768104,28.485374254345913,22.52202880549969
2018-10-29,22.91699938998723,23.33773090857524,22.57354525621319,22.848308563232425,89367000,23.80630316053118,24.74325466156006,25.554003982543946,25.544084358215333,25.88916543006897,23.73654841357095,24.41618669830065,25.047689055186016,25.43804137389294,25.609930519738747,26.74830633074043,24.413175296783447,22.078044262826463,31.386839310471004,22.955638082394216
