Date,Open,High,Low,Close,Volume,SMA_14,SMA_26,SMA_50,SMA_100,SMA_200,EMA_14,EMA_26,EMA_50,EMA_100,EMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,Mean_HL
2018-10-16,348.48882488175934,353.8946390803721,342.1905237388861,346.78887939453125,2053500,385.98048618861606,394.9460214468149,399.1341864013672,416.58654937744143,434.8540017700195,379.1734048363784,388.9315491958999,398.7048851795325,411.2591661871059,422.2459928797699,435.36114674583644,393.18928985595704,351.01743296607765,22.286210453716876,348.04258140962907
2018-10-17,344.7659097154081,355.22907119159936,344.3579394354755,350.0612487792969,1821100,381.9710475376674,393.0080812894381,397.9030920410156,415.5551986694336,434.47828231811525,375.29178402876755,386.0522676835589,396.7972915952095,410.0473262384364,421.5277367195662,435.41867406752436,390.142561340332,344.86644861313965,25.453597636769572,349.7935053135374
2018-10-18,348.79474432900565,350.55419383963834,339.1390680259545,339.8785400390625,1735800,377.6325422014509,390.7151148869441,396.47526916503904,414.55094055175783,434.0292184448242,370.57001816347355,382.63199156174437,394.5651836910469,408.6578453235973,420.7153069018497,435.27866917099186,386.43370361328124,337.5887380555706,22.394891744802578,344.8466309327964
2018-10-19,340.1590652295561,347.0523309768489,339.5470838834091,341.3915100097656,1029100,373.27217755998885,388.5140146108774,395.1275244140625,413.4775732421875,433.5593566894531,366.6795504096458,379.5771410764126,392.47994158589864,407.32583868371944,419.9260153904857,433.5857074274552,382.7805206298828,331.9753338323104,23.85895237747988,343.299707430129
2018-10-22,342.64095279939147,344.10290671935644,333.3677485547265,333.4952392578125,1036000,368.12073407854353,385.7777545635517,393.7088275146484,412.3257489013672,433.0314666748047,362.2549755894014,376.1636668676274,390.16681600440506,405.8638466158797,419.0660076677725,432.47872067302626,378.9679641723633,325.4572076717003,21.5716264569066,338.73532763704145
2018-10-23,326.37250961372825,332.5603095085217,319.85320793250145,329.3558959960937,1300500,362.8460497174944,383.0509760929988,392.26746643066406,411.09196502685546,432.46650619506835,357.86843164362705,372.6964245808471,387.7820740432948,404.3488376927156,418.17336974069116,431.0705715934043,375.0750900268555,319.0796084603067,20.46407746309282,326.2067587205116
2018-10-24,329.8659141195997,330.23990419643474,321.35767878026576,321.8506774902344,1229800,357.04862322126115,379.9930349496695,390.64526428222655,409.769606628418,431.8454315185547,353.0660644231747,368.93007294450547,385.19652908042974,402.71521075801303,417.2149349919304,429.9167240826237,370.98799591064454,312.05926773866537,18.599431804320773,325.7987914883503
2018-10-25,323.6696051765181,337.16717627784783,323.1766324063746,333.1553039550781,1393000,352.2584206717355,376.9991689828726,389.35706970214846,408.61312194824217,431.29077926635745,350.41129636076187,366.28009005639973,383.1556967225728,401.33778686092523,416.37852075275777,426.13768978107447,367.33609161376955,308.53449344646464,29.081379363377295,330.17190434211125
2018-10-26,328.2254437234956,333.0702722958341,325.61602144601966,328.8799133300781,1006300,347.12640380859375,373.7231773963341,387.9193634033203,407.24196166992186,430.688225402832,347.5404452900041,363.5097065951907,381.0272346287495,399.90297748407676,415.50788784307935,422.74419397597524,363.74920654296875,304.75421910996226,27.632161520782063,329.3431468709269
2018-10-29,334.5407614844784,338.22115790703776,326.5255249187588,332.0418395996094,952600,342.93361118861606,370.5534339317909,386.5526599121094,405.92538879394533,430.02792221069336,345.4739645312848,361.1787534844069,379.10623874525385,398.55919257547345,414.6773799003583,417.9579928491804,360.2294677734375,302.50094269769454,30.394781163213082,332.3733414128983
2018-10-30,333.512333770643,345.2674462644881,332.22035850448344,343.2445068359375,1489700,341.5414799281529,367.9956700251653,385.3861999511719,404.7185632324219,429.3924296569824,345.1767035052385,359.85029076970545,377.6998963174375,397.4638522637995,413.9666050439959,411.32716923758005,357.11092071533204,302.89467219308403,39.24425101277494,338.74390238448575
2018-10-31,347.5197860183956,354.67656674899763,345.70085813627594,349.6957397460937,1415200,341.16141836983815,365.78345313439,384.3594055175781,403.57920501708986,428.7327607727051,345.77924167068585,359.09810180499346,376.60169409895343,396.51794904562706,413.32709394650436,404.40464494377494,354.43563385009764,304.46662275642035,43.684519335475656,350.18871244263676
2018-11-01,351.66766134586385,354.66806363853533,348.54827637545566,351.0301818847656,1021600,340.2683410644531,363.76182321401745,383.30711364746094,402.4696560668945,428.0684440612793,346.4793670325631,358.50047810719883,375.59888969839704,395.6172011810555,412.70722417474576,396.56015713444935,351.83641052246094,307.1126639104725,44.58666738622247,351.60817000699546
2018-11-02,354.4131474924432,356.2915800540966,345.0719550362155,348.28485107421875,869900,339.2253090994699,361.5345717210036,382.32759033203126,401.45880920410156,427.3442845153809,346.7200982381172,357.74376499364473,374.52775092882143,394.67992692151415,412.06620553692954,388.067664125123,349.23974609375,310.411828062377,43.05844015951989,350.68176754515605
2018-11-05,348.0893451511688,350.71575788035085,347.0013810503512,349.3388061523437,761400,339.4074467250279,359.56230985201324,381.2500842285156,400.5328952026367,426.61286361694334,347.06925929334744,357.1211754498446,373.53994917288117,393.782082945887,411.4420523092223,377.5083949549337,346.67027893066404,315.8321629063944,43.85407404091269,348.858569465351
2018-11-06,350.5287040417995,351.8716753101401,348.76077240166563,351.4041748046875,882100,339.5033700125558,357.59952369103064,380.1108666992188,399.61783813476563,425.906722869873,347.64724802819285,356.6976939205737,372.67187958981475,392.9429164480415,410.8446604932568,368.1886059211675,344.7034408569336,321.21827579269967,45.46227778309578,350.3162238559029
2018-11-07,354.9571137775231,361.2384249587553,348.7693130887352,361.0089416503906,1078300,341.012684413365,355.88388883150543,379.1681353759766,398.7733285522461,425.257003326416,349.42880717781924,357.0170456042639,372.2145094745432,392.31056051145436,410.34878269382534,367.8480635535279,344.617170715332,321.38627787713614,52.30418283183191,355.0038690237452
2018-11-08,358.374059647941,361.57844797896894,356.7336182602301,358.1700744628906,698800,342.21115330287387,354.1519118088942,378.1370458984375,397.9082827758789,424.64392456054685,350.5943094824954,357.10245514934735,371.6637473172235,391.6345112827699,409.8295915671494,368.3265225543894,344.77484436035155,321.2231661663137,50.29576353963635,359.15603311959956
2018-11-09,351.0387374547655,356.67406080435734,347.59635827425467,351.8462219238281,617100,343.52193777901783,352.1838954045222,377.14751708984375,396.98025177001955,423.9520254516602,350.7612311413398,356.71310454004964,370.886589458659,390.84662436477106,409.2526426154746,366.39276442156034,344.1904922485352,321.98822007551,46.0534615142312,352.135209539306
2018-11-12,350.9961785611992,350.9961785611992,344.0773894812237,344.59588623046875,577400,344.61050851004467,350.04457796536957,375.9489764404297,395.9932284545898,423.27558654785156,349.93918515322366,355.81553281341405,369.855581488926,389.9307681640918,408.6092918056736,363.7628415412139,343.2759216308594,322.78900172050487,41.70967884106513,347.5367840212115
2018-11-13,347.4518229082789,351.88868123092885,345.4798801117441,346.2023620605469,582900,346.34991455078125,347.9474322979267,374.83795776367185,395.041184387207,422.657848815918,349.44094207420005,355.10344609097945,368.92800425644054,389.0648591323384,407.9883273305977,363.7149880716982,343.24659576416013,322.77820345662207,42.99270932613534,348.68428067133647
2018-11-14,348.93074444031134,350.99619758402633,337.73661975920123,341.6719970703125,746900,346.958249773298,346.06016540527344,373.59478637695315,394.1080114746094,422.01950592041015,348.40508274034835,354.1085239413004,367.8591412295336,388.1263866162587,407.3284633479083,363.0622329135506,342.82713317871094,322.5920334438713,40.2988386785022,344.3664086716138
2018-11-15,337.61757684189945,346.60179258866634,335.5096615968488,345.8368225097656,685200,348.1694575718471,345.41026071401745,372.4884606933594,393.25271179199217,421.38782653808596,348.0626480429373,353.49580531674223,366.9955208875819,387.288969505239,406.71660622514077,363.3531726640328,343.1250473022461,322.89692194045944,43.78602017544203,341.0557270927576
2018-11-16,343.5164875286493,349.5853055169593,340.3885939811875,349.3388061523437,738100,349.4049551827566,345.19188396747296,371.46101318359376,392.49424407958986,420.8441255187988,348.2328024575249,353.18787945271276,366.3031007018863,386.53748112201333,406.14568284133185,363.9103151401657,343.52241210937495,323.1345090785842,46.60995119121599,344.9869497490734
2018-11-19,348.5738412626709,350.39276951829873,341.35755474264323,346.6018981933594,725500,349.6447688511439,344.54067758413464,370.3395599365234,391.72326812744143,420.3842755126953,348.0153485556362,352.70002898905693,365.53050452508137,385.74667749966375,405.5532073721978,364.070873335477,344.1777450561523,324.28461677682753,44.71919935009178,345.875162130471
2018-11-20,340.7540468627798,347.17135624760164,337.6431436989389,342.47100830078125,632300,349.12871660505016,343.7554356501653,369.1800262451172,390.93403564453126,419.86095550537107,347.27610318832217,351.94232375288834,364.626210555501,384.88973355513144,404.9255237993479,363.5594623072712,344.8335006713867,326.10753903550216,41.95297884134915,342.40724997327027
2018-11-21,346.8229118578226,350.4862925853696,342.7685249624143,346.4659118652344,673700,348.8026973179408,343.74301382211536,368.11943115234374,390.1806985473633,419.36997421264647,347.1680776785771,351.53666361306216,363.91404197941216,384.12886579889584,404.34383611841145,361.5398387135306,346.06426239013666,330.5886860667427,45.466203139940184,346.62740877389194
2018-11-23,343.0999874249716,349.2537815483306,342.8194819046124,345.6073913574219,299400,348.61145019531244,343.5717116135817,367.0591766357422,389.488271484375,418.97027267456053,346.9599861690898,351.0974582607925,363.19613411188317,383.36606432480727,403.7593938819837,360.992684541385,346.68686676025385,332.3810489791227,44.83814102708124,346.0366317264715
2018-11-26,351.1576544057494,360.5753383811805,349.72119879210175,355.7049865722656,815000,349.06617736816406,344.180421095628,366.08051635742186,388.8909945678711,418.5703907775879,348.1259862228466,351.43875665423496,362.9023636201335,382.81832021089554,403.28124057541936,360.2881512436259,348.02812042236326,335.7680896011006,53.05257513137474,355.1482685866411
2018-11-27,352.9511645050049,354.9486055425237,351.8462103680498,354.5746154785156,626000,349.29263741629467,344.68746361365686,365.16696594238283,388.28486206054686,418.1486918640137,348.9858034569358,351.67104249307056,362.5757852616387,382.2590389290662,402.79659753962926,359.28837557205617,349.15475921630855,339.02114286056093,52.116942298325405,353.3974079552868
