Date,Open,High,Low,Close,Volume,SMA_14,SMA_26,SMA_50,SMA_100,SMA_200,EMA_14,EMA_26,EMA_50,EMA_100,EMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,Mean_HL
2018-10-16,144.66198911100415,147.08843857582548,143.2100919942714,146.6210479736328,5383100,150.3019245692662,152.6351582453801,150.2207522583008,144.25467582702638,130.84527309417726,148.02718306221692,149.7681114420457,148.8927439321899,143.62346465983657,134.0844091229841,165.73454119940396,151.94531860351563,138.1560960076273,46.064789523527544,145.14926528504844
2018-10-17,147.52601964361634,147.52601964361634,144.6122859710356,146.19345092773438,3377900,149.34867967878068,152.41217334453876,150.2718667602539,144.4441177368164,131.05709003448487,147.78268544428593,149.50332177431895,148.7868893045642,143.67435547702266,134.20489710114083,165.66723784886415,151.6524543762207,137.63767090357726,45.58318273846451,146.06915280732596
2018-10-18,145.27856402216008,146.7702325244251,140.64444356668804,142.04661560058594,5338200,148.19867488316126,151.93292764516977,150.2255255126953,144.60283142089844,131.24379722595214,147.0178761317926,148.95097316885725,148.52256484558467,143.6421230042219,134.28292415088657,165.56611079585562,151.0229705810547,136.47983036625376,41.09585022243007,143.70733804555658
2018-10-19,142.81233650818953,144.56255534179843,139.60028139503,139.7096710205078,5141600,146.82278878348214,151.2563224205604,150.11951782226564,144.71411010742187,131.41190830230713,146.0434487836213,148.26643226897951,148.17696116616992,143.56425266791072,134.33692163217634,165.5146419456406,150.2756446838379,135.0366474220352,38.77900724486566,142.08141836841423
2018-10-22,140.9129336432985,143.00127540115545,138.4268197287236,142.15599060058594,4234900,145.8063234601702,150.70019707312952,150.0686019897461,144.84955368041992,131.58519039154052,145.52512102588327,147.8138069602096,147.94084467340193,143.53636629033994,134.41472331345406,164.69756626093553,149.48854141235353,134.27951656377152,42.437385473808824,140.7140475649395
2018-10-23,138.5461696688983,141.18144446578702,137.01471493203647,139.87872314453125,6462000,144.49649701799666,150.1547822218675,149.99322326660158,144.9503904724121,131.74330726623535,144.77226797503633,147.22602297386308,147.62468304481877,143.4639377131952,134.46909147097725,163.8165526553076,148.5830986022949,133.34964454928223,40.0388019725359,139.09807969891176
2018-10-24,140.44555417018626,140.7140587430197,132.26127076199026,132.5198211669922,7251500,142.95936911446708,149.28502478966345,149.72850189208984,144.9564566040039,131.86318771362303,143.13860840063046,146.13667469187263,147.0323355201981,143.24722253406247,134.44969574655948,163.5143863604668,147.3365608215332,131.1587352825996,33.457860224686414,136.487664752505
2018-10-25,132.9474354715113,140.90300031816645,132.92754231066468,140.0179443359375,7792900,141.94574410574776,148.82222513052133,149.6441729736328,145.0228857421875,132.02229904174806,142.7225198586714,145.6834354062478,146.75726135610944,143.18327643112931,134.50510120516026,161.8151083322461,146.36051406860352,130.90591980496094,43.62537622340097,136.91527131441558
2018-10-26,134.99599119016636,138.4367796679795,131.8734325902245,134.76727294921875,7457000,141.01309749058314,148.0580321091872,149.44110748291016,145.02258743286131,132.1536653518677,141.66182027074439,144.87483077980121,146.28706573230983,143.01662289683404,134.5077098792305,160.43872067443053,145.19154357910156,129.9443664837726,39.11783353394386,135.155106129102
2018-10-29,137.3329608939794,138.77490416254136,127.81610800820262,130.262451171875,9212500,139.7693328857422,147.11981142484225,149.1620666503906,145.0034942626953,132.25683921813965,140.14190439089515,143.7924322903252,145.65864947503786,142.76406504089425,134.4654684990578,158.9491175240141,143.75606231689454,128.563007109775,35.70885657766178,133.29550608537198
2018-10-30,129.71549580556365,132.2513353024469,127.31887809571526,131.43588256835938,10037900,139.36871337890625,146.10203552246094,148.89277069091796,144.98996994018555,132.37259269714355,138.98110148122373,142.8771323109203,145.10089391007008,142.53974459589358,134.43532336541904,157.44356850252987,142.50853118896484,127.5734938753998,37.24303536938437,129.7851066990811
2018-10-31,134.17060104913324,137.93955844132628,134.02144027594815,136.47772216796875,6666400,139.22665078299386,145.27473332331732,148.7278918457031,145.02238891601561,132.50783737182618,138.64731757278975,142.4031019299609,144.7627303123406,142.41970454781585,134.4556457415638,154.69778649331707,141.42160263061524,128.1454187679134,43.483489154871194,135.98049935863722
2018-11-01,137.63127397874473,139.02350701429174,135.65233681660047,138.81466674804688,4668800,138.7187728881836,144.55796755277194,148.59125457763673,145.05550399780273,132.64616481781005,138.66963079615738,142.13729191648582,144.52947291766242,142.3483176606917,134.4990190849119,152.63764472869673,140.66035537719728,128.68306602569783,46.15609469873693,137.3379219154461
2018-11-02,139.3615957330708,139.76932204145402,135.3440424751967,136.0301971435547,4481400,138.3522469656808,143.65378746619592,148.37168060302736,145.05838760375977,132.76977432250976,138.3177063091437,141.68491452589834,144.19616798534446,142.22320636332265,134.51425468748548,150.13059508514894,139.7514305114746,129.37226593780028,43.515611747820905,137.55668225832534
