Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.04638120159506798,0.04764397825231529,0.04638120159506798,0.04638120159506798,806400,0.0,0.0
1962-01-03 00:00:00-05:00,0.04569241560489374,0.04569241560489374,0.04465906136690342,0.04534784331917763,1574400,0.0,0.0
1962-01-04 00:00:00-05:00,0.04546280719758132,0.04603679112193679,0.04546280719758132,0.04569240286946297,844800,0.0,0.0
1962-01-05 00:00:00-05:00,0.04569242893535973,0.04626641318715269,0.04454427649446608,0.044659074395895004,1420800,0.0,0.0
1962-01-08 00:00:00-05:00,0.04431469304714272,0.04431469304714272,0.043338823899609184,0.04419989511370659,2035200,0.0,0.0
1962-01-09 00:00:00-05:00,0.04419986789776748,0.045233043407164795,0.04385547430951842,0.04500344768166542,960000,0.0,0.0
1962-01-10 00:00:00-05:00,0.04500347127919427,0.0458645450422681,0.04454428484277141,0.045233067125082016,1612800,0.0,0.0
1962-01-11 00:00:00-05:00,0.04523303284384553,0.04569240286946297,0.04500343717196388,0.04569240286946297,614400,0.0,0.0
1962-01-12 00:00:00-05:00,0.04569241560489374,0.04569241560489374,0.044888657102778194,0.04534784331917763,883200,0.0,0.0
1962-01-15 00:00:00-05:00,0.045233052438650924,0.045233052438650924,0.044773866151318335,0.04488866403698921,614400,0.0,0.0
1962-01-16 00:00:00-05:00,0.044773887942412216,0.044773887942412216,0.04402761460905591,0.044085100293159485,1113600,0.0,0.0
1962-01-17 00:00:00-05:00,0.04408507584648263,0.04408507584648263,0.04270750656723976,0.04270750656723976,1574400,0.0,0.0
1962-01-18 00:00:00-05:00,0.042707506309276944,0.04293709943598044,0.0416741519880047,0.04184643551707268,2649600,0.0,0.0
1962-01-19 00:00:00-05:00,0.04224815877226391,0.043166715651750565,0.04224815877226391,0.043166715651750565,1459200,0.0,0.0
1962-01-22 00:00:00-05:00,0.043166676826016215,0.04362586813942058,0.042707488140286,0.04351107031106949,1075200,0.0,0.0
1962-01-23 00:00:00-05:00,0.04339628391894392,0.04339628391894392,0.042592525482177734,0.042592525482177734,768000,0.0,0.0
1962-01-24 00:00:00-05:00,0.042592530235064874,0.04270750416071313,0.0413297562771856,0.04213333874940872,2611200,0.0,0.0
1962-01-25 00:00:00-05:00,0.04213334046545572,0.04282230114855968,0.04178894683718681,0.04178894683718681,1574400,0.0,0.0
1962-01-26 00:00:00-05:00,0.04178894900492078,0.04178894900492078,0.04110016434032863,0.0413297601044178,1574400,0.0,0.0
1962-01-29 00:00:00-05:00,0.0413297601044178,0.04144455798646239,0.04121496222237321,0.0413297601044178,307200,0.0,0.0
1962-01-30 00:00:00-05:00,0.041329737695184374,0.04167413115458593,0.04115745425224304,0.04115745425224304,1574400,0.0,0.0
1962-01-31 00:00:00-05:00,0.0413297581913926,0.042822301387786865,0.0413297581913926,0.042822301387786865,1766400,0.0,0.0
1962-02-01 00:00:00-05:00,0.043166715651750565,0.04385550061370153,0.043166715651750565,0.043166715651750565,1420800,0.0,0.0
1962-02-02 00:00:00-05:00,0.043166710710662734,0.04362590238451958,0.042477749773247316,0.04362590238451958,1152000,0.0,0.0
1962-02-05 00:00:00-05:00,0.04362590238451958,0.04362590238451958,0.04328150862912695,0.04362590238451958,384000,0.0,0.0
1962-02-06 00:00:00-05:00,0.04362588410600044,0.04362588410600044,0.04305189475417137,0.04305189475417137,691200,0.0,0.0
1962-02-07 00:00:00-05:00,0.04305192574217791,0.043281521648168564,0.04305192574217791,0.043281521648168564,192000,0.0,0.0
1962-02-08 00:00:00-05:00,0.043281499946828506,0.04362589363313552,0.04282230836508581,0.043396297842264175,768000,0.0,0.0
1962-02-09 00:00:00-05:00,0.043396306547591156,0.04362590238451958,0.043166710710662734,0.04362590238451958,729600,0.0,0.0
1962-02-12 00:00:00-05:00,0.04362591550715454,0.043740710832472864,0.043281521648168564,0.043281521648168564,307200,0.0,0.0
1962-02-13 00:00:00-05:00,0.043281521648168564,0.043511117554159214,0.043281521648168564,0.043281521648168564,652800,0.0,0.0
1962-02-14 00:00:00-05:00,0.04328147776854318,0.04328147776854318,0.042477719485759735,0.042477719485759735,652800,0.0,0.0
1962-02-15 00:00:00-05:00,0.04247775551495073,0.04282232274354855,0.042248159646987915,0.042248159646987915,652800,0.0,0.0
1962-02-16 00:00:00-05:00,0.042248159646987915,0.043051918611511364,0.042248159646987915,0.042248159646987915,1190400,0.0,0.0
1962-02-19 00:00:00-05:00,0.042592547653075234,0.04293711483478546,0.042592547653075234,0.04293711483478546,345600,0.0,0.0
1962-02-20 00:00:00-05:00,0.04293709969533005,0.04305189757321284,0.04259253263511283,0.04270750656723976,460800,0.0,0.0
1962-02-21 00:00:00-05:00,0.04270749121316257,0.0430518820953212,0.042477719485759735,0.042477719485759735,691200,0.0,0.0
1962-02-23 00:00:00-05:00,0.04247776934187129,0.04305193262532757,0.042018577456474304,0.042018577456474304,1036800,0.0,0.0
1962-02-26 00:00:00-05:00,0.0420185432456989,0.04305189757321284,0.04178894748993332,0.04270750656723976,768000,0.0,0.0
1962-02-27 00:00:00-05:00,0.042707521625741526,0.04305191275314554,0.042707521625741526,0.04293711483478546,460800,0.0,0.0
1962-02-28 00:00:00-05:00,0.042822299404452036,0.042822299404452036,0.042018540877994684,0.04213333874940872,652800,0.0,0.0
1962-03-01 00:00:00-05:00,0.042133337393171495,0.042133337393171495,0.041329754946815025,0.04190374165773392,19545600,0.0,0.0
1962-03-02 00:00:00-05:00,0.042018553300891395,0.04236294701695442,0.042018553300891395,0.04236294701695442,806400,0.0,0.0
1962-03-05 00:00:00-05:00,0.04236293621763499,0.04236293621763499,0.04178894683718681,0.04178894683718681,652800,0.0,0.0
1962-03-06 00:00:00-05:00,0.04224813900146447,0.04270750656723976,0.04224813900146447,0.04270750656723976,883200,0.0,0.0
1962-03-07 00:00:00-05:00,0.04270750416071313,0.04270750416071313,0.04213333874940872,0.04213333874940872,691200,0.0,0.0
1962-03-08 00:00:00-05:00,0.04213336171300651,0.04259255344893213,0.042018563779025096,0.042248159646987915,883200,0.0,0.0
1962-03-09 00:00:00-05:00,0.04224813834154535,0.04242042186896288,0.04144455583659315,0.04178894683718681,1113600,0.0,0.0
1962-03-12 00:00:00-05:00,0.04224813900146447,0.04270750656723976,0.04224813900146447,0.04270750656723976,998400,0.0,0.0
1962-03-13 00:00:00-05:00,0.04304259289070872,0.043389223515987396,0.04304259289070872,0.043389223515987396,1344000,0.001563,0.0
