Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.18149977922439575,0.18440359702822817,0.18149977922439575,0.18149977922439575,10924800,0.0,0.0
1980-03-18 00:00:00-05:00,0.1814996416576924,0.18295154945914266,0.18004775047302246,0.18004775047302246,17068800,0.0,0.0
1980-03-19 00:00:00-05:00,0.18440361320972445,0.18730797962258403,0.18440361320972445,0.18440361320972443,18508800,0.0,0.0
1980-03-20 00:00:00-05:00,0.1844035830322192,0.1865814296030046,0.18367762863636017,0.18367762863636017,11174400,0.0,0.0
1980-03-21 00:00:00-05:00,0.1800478213675807,0.1800478213675807,0.17714343965053558,0.17714343965053558,12172800,0.0,0.0
1980-03-24 00:00:00-05:00,0.1764176185694612,0.1764176185694612,0.17351379990577698,0.17351379990577698,8966400,0.0,0.0
1980-03-25 00:00:00-05:00,0.17423970997333527,0.17714351127696515,0.17423970997333527,0.17423970997333527,11347200,0.0,0.0
1980-03-26 00:00:00-05:00,0.1742397995448139,0.1756917092514091,0.1727878898382187,0.1727878898382187,16262400,0.0,0.0
1980-03-27 00:00:00-05:00,0.1698839919632966,0.1698839919632966,0.1669796258211136,0.1669796258211136,26918400,0.0,0.0
1980-03-28 00:00:00-05:00,0.17351379990577698,0.1764176185694612,0.17351379990577698,0.17351379990577698,20102400,0.0,0.0
1980-03-31 00:00:00-05:00,0.17932190001010895,0.18222570067122137,0.17932190001010895,0.17932190001010895,9004800,0.0,0.0
1980-04-01 00:00:00-05:00,0.18004775047302246,0.18295154945914266,0.18004775047302246,0.18004775047302246,8179200,0.0,0.0
1980-04-02 00:00:00-05:00,0.18149977922439575,0.18440359702822817,0.18149977922439575,0.18149977922439575,12556800,0.0,0.0
1980-04-03 00:00:00-05:00,0.18077382010928675,0.18077382010928675,0.1778694540262222,0.17786945402622223,6988800,0.0,0.0
1980-04-07 00:00:00-05:00,0.1764176185694612,0.1764176185694612,0.17351379990577698,0.17351379990577698,13478400,0.0,0.0
