Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-10-09 00:00:00-04:00,2.8404762652909232,3.301635968961096,2.8404762652909232,3.181333541870117,10201979,0.0,0.0
1997-10-10 00:00:00-04:00,3.528873994699711,3.5422413051233743,3.2013840052489635,3.3283698558807373,10669148,0.0,0.0
1997-10-13 00:00:00-04:00,3.335054986099064,3.335054986099064,3.2414864105720715,3.2548534870147705,3044363,0.0,0.0
1997-10-14 00:00:00-04:00,3.22811830293824,3.2348019594677337,3.0342977811199883,3.121183156967163,2549907,0.0,0.0
1997-10-15 00:00:00-04:00,2.9273616117240295,3.040980882221176,2.920678675566712,3.034297466278076,3167153,0.0,0.0
1997-10-16 00:00:00-04:00,3.0342981830578943,3.0342981830578943,2.927362303242823,2.9407296180725098,1770821,0.0,0.0
1997-10-17 00:00:00-04:00,2.807060287321373,2.8137439452580195,2.6800743849195765,2.686757802963257,3287121,0.0,0.0
1997-10-20 00:00:00-04:00,2.245647787980776,2.4060509786502777,2.2389641317876645,2.352583408355713,11499985,0.0,0.0
1997-10-21 00:00:00-04:00,2.459519190548454,2.686757802963257,2.4461525943540594,2.686757802963257,6924737,0.0,0.0
1997-10-22 00:00:00-04:00,2.472885652804793,2.479569068541421,2.365949801554326,2.372633457183838,4458573,0.0,0.0
1997-10-23 00:00:00-04:00,2.2991148848642444,2.2991148848642444,2.1387114873305264,2.2322800159454346,12494072,0.0,0.0
1997-10-24 00:00:00-04:00,2.285749056020746,2.2991156504267667,2.0585104740091653,2.111978530883789,9498638,0.0,0.0
1997-10-27 00:00:00-05:00,2.0585103317077142,2.0585103317077142,1.8245885886102178,1.8312721252441406,4905042,0.0,0.0
1997-10-28 00:00:00-05:00,1.6842352751602763,2.2456469535827632,1.6708680876872497,2.2456469535827637,10417921,0.0,0.0
1997-10-29 00:00:00-05:00,2.058510265669781,2.1186617336060234,2.0317763598846432,2.0384600162506104,7548100,0.0,0.0
1997-10-30 00:00:00-05:00,1.9248405596577756,2.0050425145252633,1.9181575032224736,1.984992265701294,2797370,0.0,0.0
1997-10-31 00:00:00-05:00,2.0585104740091653,2.1587624509301317,2.0518272967526223,2.111978530883789,3611270,0.0,0.0
1997-11-03 00:00:00-05:00,2.2991157913736533,2.459519012259278,2.2991157913736533,2.4261016845703125,6205871,0.0,0.0
1997-11-04 00:00:00-05:00,2.406051431892702,2.4528360744859725,2.3592670291923814,2.4261016845703125,3145042,0.0,0.0
1997-11-05 00:00:00-05:00,2.4728860299513804,2.6399728882072555,2.4728860299513804,2.619922637939453,3979642,0.0,0.0
1997-11-06 00:00:00-05:00,2.713491085338844,2.72685767843139,2.57982155601972,2.606555461883545,3649848,0.0,0.0
1997-11-07 00:00:00-05:00,2.4194182425121764,2.559770955489622,2.4060511689615627,2.5464043617248535,4470805,0.0,0.0
1997-11-10 00:00:00-05:00,2.6466564428696717,2.6600232770780314,2.5530878837323563,2.5597710609436035,2435114,0.0,0.0
1997-11-11 00:00:00-05:00,2.512987444198012,2.5530884352719085,2.499620367209052,2.5063040256500244,2194707,0.0,0.0
1997-11-12 00:00:00-05:00,2.426101092289986,2.426101092289986,2.3592664532282925,2.365949869155884,3905309,0.0,0.0
1997-11-13 00:00:00-05:00,2.392684218854878,2.479569601684171,2.312482732985113,2.345900058746338,2482160,0.0,0.0
1997-11-14 00:00:00-05:00,2.392684218854878,2.4261015446161025,2.312482732985113,2.345900058746338,2205999,0.0,0.0
1997-11-17 00:00:00-05:00,2.506303243541279,2.512986660003662,2.45951860862587,2.512986660003662,3290415,0.0,0.0
1997-11-18 00:00:00-05:00,2.432784883744012,2.432784883744012,2.339216335862394,2.352583408355713,2240813,0.0,0.0
1997-11-19 00:00:00-05:00,2.325848492078354,2.325848492078354,2.2590138645605,2.285748243331909,1442908,0.0,0.0
1997-11-20 00:00:00-05:00,2.2389636707623137,2.272380985275291,2.22559660102141,2.2322800159454346,2578134,0.0,0.0
1997-11-21 00:00:00-05:00,2.2456480814626643,2.3459000587463374,2.2456480814626643,2.345900058746338,4223342,0.0,0.0
1997-11-24 00:00:00-05:00,2.232280601480065,2.2991154879298876,2.232280601480065,2.2924318313598633,2254927,0.0,0.0
1997-11-25 00:00:00-05:00,2.3057987745755484,2.386000729749655,2.3057987745755484,2.352583408355713,1083946,0.0,0.0
1997-11-26 00:00:00-05:00,2.325849428899775,2.3325330862579285,2.2857491640014733,2.3124828338623047,1136637,0.0,0.0
1997-11-28 00:00:00-05:00,2.352583408355713,2.352583408355713,2.3458997521626017,2.352583408355713,1083475,0.0,0.0
1997-12-01 00:00:00-05:00,2.2456469535827632,2.2456469535827632,2.212229404712623,2.2456469535827637,2365485,0.0,0.0
1997-12-02 00:00:00-05:00,2.26569719503347,2.285747916269806,2.2389632998730464,2.2456469535827637,2203176,0.0,0.0
