Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09883447736501694,0.09926416863667624,0.09883447736501694,0.09883447736501694,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09410792734237952,0.09410792734237952,0.09367823600769043,0.09367823600769043,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08723212343030957,0.08723212343030957,0.08680243790149689,0.08680243790149689,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08895088732242584,0.08938057863833063,0.08895088732242584,0.08895088732242584,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09152980893850327,0.09195949459404122,0.09152980893850327,0.09152980893850327,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09711568802595139,0.09754537913953522,0.09711568802595139,0.09711568802595139,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10184227675199509,0.10227273670678191,0.10184227675199509,0.10184227675199509,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10613995045423508,0.10656964172009703,0.10613995045423508,0.10613995045423508,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11172587424516678,0.11215556540241428,0.11172587424516678,0.11172587424516678,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12203919887542725,0.12246889016260676,0.12203919887542725,0.12203919887542725,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12375788390636444,0.12418757495521296,0.12375788390636444,0.12375788390636444,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12117978657826453,0.12117978657826453,0.12075010687112808,0.12075010687112808,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11774227145552096,0.11774227145552096,0.11731258034706114,0.11731258034706116,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11860167980194092,0.11946106229133853,0.11860167980194092,0.11860167980194092,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11645326508115296,0.11645326508115296,0.11602358520030975,0.11602358520030975,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.1112962454795685,0.1112962454795685,0.11086655408143997,0.11086655408143997,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10656964172009703,0.10656964172009703,0.10613995045423508,0.10613995045423508,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10442118075823775,0.10442118075823775,0.10399150103330612,0.10399150103330612,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10957745462656021,0.11000714588063747,0.10957745462656021,0.10957745462656021,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10957745333212102,0.10957745333212102,0.10871808230876923,0.10871808230876923,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10528055707527409,0.10528055707527409,0.10485086590051651,0.10485086590051651,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10528059303760529,0.10571028435913922,0.10528059303760529,0.10528059303760529,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10742900520563127,0.10828837611034522,0.10742900520563127,0.10742900520563126,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10699930915684733,0.10699930915684733,0.10656961798667908,0.10656961798667908,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11301498860120773,0.11344467995752781,0.11301498860120773,0.11301498860120773,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11000714588063747,0.11000714588063747,0.10957745462656021,0.10957745462656021,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11172587424516678,0.1125852450850134,0.11172587424516678,0.11172587424516678,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11301498860120773,0.11387437131384791,0.11301498860120773,0.11301498860120773,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11301499755797693,0.11344468894835132,0.11258530616760255,0.11258530616760254,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.1112962454795685,0.1112962454795685,0.11086655408143997,0.11086655408143997,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11086653055111645,0.11086653055111645,0.11000715941190721,0.1100071594119072,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10699930915684733,0.10699930915684733,0.10656961798667908,0.10656961798667908,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10313215252385084,0.10313215252385084,0.10270246118307114,0.10270246118307114,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09797507025311904,0.09797507025311904,0.09711568802595139,0.09711568802595139,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09195949459404122,0.09195949459404122,0.09152980893850327,0.09152980893850327,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09496725350618362,0.095396938873842,0.09496725350618362,0.09496725350618362,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09840478003025055,0.09883445975068066,0.09840478003025055,0.09840478003025055,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09840478003025055,0.09926415094576013,0.09840478003025055,0.09840478003025055,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09883447736501694,0.09926416863667624,0.09883447736501694,0.09883447736501694,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09453761293974207,0.09453761293974207,0.09367823600769043,0.09367823600769043,16755200,0.0,0.0
