Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk_14_3_3,STOCHd_14_3_3,RSI_14,CMO_14,CCI_14_0.015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,EMA_10,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,ADX_14,DMP_14,DMN_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,FWMA_10,WILLR_14,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,OBV,AD
2004-08-19 00:00:00-04:00,2.4934637299363867,2.5946978644877166,2.3927270405746177,2.501940965652466,893181924,0.0,0.0,,,,,,,,,,,,,,,0.02,0,,,,,,,,,,,,,,,2.9487693309783936,893181924.0,72778424.5164348
2004-08-20 00:00:00-04:00,2.5186475756905886,2.719870105669177,2.5059306523582463,2.700669765472412,456686856,0.0,0.0,,,,,,,,,,,,,2.3927270405746177,,0.04,0,,,,,,,,,,,,,,,3.1632080078125,1349868780.0,447493088.26401067
2004-08-23 00:00:00-04:00,2.7615111271782316,2.829582248681052,2.7191218606076974,2.727849006652832,365122512,0.0,0.0,,,,,,,,,,,,,2.3927270405746177,,0.06,0,,,,,,,,,,,,,,,3.2684319019317627,1714991292.0,140065059.18533313
2004-08-24 00:00:00-04:00,2.773728836676014,2.7827054184158677,2.582480157891459,2.6148946285247803,304946748,0.0,0.0,,,,,,,,,,,,,2.418938353061004,,0.06,0,,,,,,,,,,,,,,,3.2315285205841064,1410044544.0,-66146020.97851148
2004-08-25 00:00:00-04:00,2.617139646354595,2.6929408920436346,2.59021037521746,2.6430716514587402,183772044,0.0,0.0,,,,,,,,,,,,,2.443576986798207,,0.06,0,,,,2.480023569198265,2.637685203552246,2.795346837906227,11.954545155096865,0.5170823039116815,,,,,,,3.3058340549468994,1593816588.0,-60793643.4641923
2004-08-26 00:00:00-04:00,2.616889524257792,2.6916935046531205,2.6096587515536145,2.6906960010528564,141897960,0.0,0.0,,,,,,,,,,,,,2.4667373025111776,,0.06,0,,,,2.5938056157070464,2.6754362106323244,2.7570668055576024,6.102226964027304,0.5934685728708725,,,,,,,3.3676719665527344,1735714548.0,77653493.05862921
2004-08-27 00:00:00-04:00,2.6954337846457617,2.708399905808549,2.6353417365503375,2.646811008453369,124235640,0.0,0.0,,,,,,,,,,,,,2.48850799928137,,0.06,0,,,,2.5850053891701243,2.664664459228516,2.7443235292869073,5.9789193932098055,0.3879383680850167,,,,,,,3.4502055644989014,1611478908.0,-7575083.127025485
2004-08-30 00:00:00-04:00,2.6251185524799476,2.6303545551454666,2.5435822010040283,2.5435822010040283,103935960,0.0,0.0,,,,,,,,,,,,,2.5089724542453506,,0.06,0,,,,2.5306113680829463,2.627811098098755,2.7250108281145633,7.397771482595031,0.0667225768989917,,,,,,,3.418039321899414,1507542948.0,-111511043.12702496
2004-08-31 00:00:00-04:00,2.550813088648932,2.5859706352924485,2.5473226576046253,2.552558660507202,98357544,0.0,0.0,,,,,,,,,,,,,2.528209041911493,,0.06,0,,,,2.5003528648811546,2.6153439044952393,2.730334944109324,8.793569321146542,0.2269994070896855,,,,,2.6111546446278346,,3.462174415588379,1605900492.0,-183217754.8359169
2004-09-01 00:00:00-04:00,2.5607869995446024,2.567519614303989,2.4852349512671608,2.49969744682312,182765052,0.0,0.0,,,,,,,,,,,,2.6121771335601807,,2.829582248681052,0.02,1,,,,2.445183469392968,2.5866690635681153,2.7281546577432625,10.939597660009776,0.19264850866254368,2.554811484330184,,,,2.657408599974106,,3.4342474937438965,1423135440.0,-301736599.71098316
2004-09-02 00:00:00-04:00,2.4732664935985644,2.5525588885424804,2.4670329865690412,2.5311148166656494,302373324,0.0,0.0,,,,,,,,,,,,2.5974385304884477,,2.8226953027327744,0.04,0,,,,2.4559837771124617,2.554752826690674,2.653521876268886,7.732180471341615,0.3803369571441192,2.5460616758653334,,,,2.6483076176250466,,3.372659206390381,1725508764.0,-150992551.6116554
2004-09-03 00:00:00-04:00,2.517151267959787,2.5368497665673226,2.476507569418243,2.493713140487671,103048848,0.0,0.0,,,,,,,,,,,,2.5785793686701246,,2.808468810086225,0.04,0,,,,2.4771651833444923,2.524133253097534,2.5711013228505757,3.7215206206252387,0.17616177575731568,2.525683378006195,,,,2.6248692024924543,,3.426018238067627,1622459916.0,-195276079.10115707
2004-09-07 00:00:00-04:00,2.51864769362497,2.5433332356004983,2.4837393430978225,2.532860279083252,116950932,0.0,0.0,,,,,,,,,,,,2.570266806927057,,2.7948113771455376,0.04,0,,,,2.4778762223963957,2.521988868713379,2.566101515030362,3.4982427451781546,0.6232232849028556,2.527700780988573,,,,2.587716446188795,,3.5132901668548584,1739410848.0,-119430769.64234073
2004-09-08 00:00:00-04:00,2.511915070778778,2.569015085282149,2.505930761773838,2.5508131980895996,99712188,0.0,0.0,,,,,-45.75187078950519,,,,,,,2.5667297871384283,,2.781700241522478,0.04,0,,,,2.4784830625253145,2.5216397762298586,2.5647964899344027,3.422908704991032,0.8379940147837215,2.536384287414017,-63.812687915473774,,,2.587716446188795,,3.5407187938690186,1839123036.0,-77259025.82128805
2004-09-09 00:00:00-04:00,2.556548019136868,2.5610357158769257,2.518398439591973,2.5510618686676025,81234684,0.0,0.0,,,50.31072936748523,0.621458734970473,-49.47993832695391,,,,,,,2.563881074689187,,2.7691135513243403,0.04,0,,17.167300540586588,22.383899947503753,2.490106820245448,2.531912660598755,2.573718500952062,3.3023129907980833,0.7290255130265881,2.5417772123030016,-76.82276841247568,,,2.587716446188795,,3.593329906463623,1920357720.0,-34029692.86195029
2004-09-10 00:00:00-04:00,2.5333593184807155,2.657035034951051,2.525878397899695,2.6263651847839355,173977848,0.0,0.0,34.437427075161175,,58.5699582349455,17.139916469891,13.027993571195541,,,,,,,2.5752418219791413,,2.7570303287341282,0.04,0,,25.888773208035257,18.899504738922612,2.464750082694996,2.550962734222412,2.6371753857498277,6.759224693550469,0.9373050197716372,2.5739883326150323,-56.05226244656703,,,2.562034010760046,,3.719250440597534,2094335568.0,58581711.92148726
2004-09-13 00:00:00-04:00,2.658779584155709,2.70316386028493,2.654541084858477,2.6804730892181396,156882960,0.0,0.0,44.913131694183456,,63.29141309216416,26.582826184328333,109.50074105063476,,,,,,,2.594374779658959,,2.745430435047525,0.04,0,,28.94364414894624,17.2101372692624,2.47585019806776,2.588314723968506,2.700779249869252,8.690173946722457,0.9097219301442953,2.6145149310985647,-32.38557405840691,,,2.5850984234269854,,3.6888298988342285,2251218528.0,69039656.13747483
2004-09-14 00:00:00-04:00,2.6792267892066013,2.792679463686075,2.6627692859975283,2.7799625396728516,216579204,0.0,0.0,69.21901057731789,49.52318978222084,70.05003041735823,40.100060834716466,159.39650614921072,,,,,,,2.628118008752394,2.4670329865690412,,0.02,1,,34.53965142747502,14.800153807233617,2.4651034956760984,2.6377351760864256,2.8103668564967528,13.089386832719017,0.9119387682734902,2.678447063152607,-3.905131763072356,,,2.629856225127558,,3.5030670166015625,2467797732.0,243216927.83136284
2004-09-15 00:00:00-04:00,2.7567734574385834,2.8482836603087995,2.747796875558281,2.7926793098449707,214261524,0.0,0.0,83.04152409659902,65.72455545603346,70.79031970994596,41.58063941989191,168.05735934938448,,,,,,,2.658038245314681,2.473545916111382,,0.04,0,,36.7119841852533,13.254081434566062,2.502795480233049,2.6861083984375,2.8694213166419504,13.648959089743594,0.7906803089802197,2.7225744824309452,-14.584721888723628,,,2.6576583234389206,,3.724735736846924,2682059256.0,220355273.87340444
2004-09-16 00:00:00-04:00,2.8011562808824366,2.8874304726951814,2.7839516621517677,2.8417999744415283,185326488,0.0,0.0,90.21867143474536,80.82640203622076,73.51364416870209,47.02728833740417,160.33499977706103,,,,,,,2.69144946879229,2.4885354258792787,,0.06,0,,36.82813587194717,11.878028573786635,2.5865192645053017,2.744256019592285,2.9019927746792686,11.49577546415793,0.8091985593194586,2.7691236192529853,-10.854132043967946,,,2.6819690210567124,,4.299479007720947,2867385744.0,242236899.24634933
2004-09-17 00:00:00-04:00,2.8530206458117093,2.929570198059082,2.831328327715914,2.929570198059082,189450360,0.0,0.0,91.52038202243614,88.26019251792684,77.54265667632623,55.08531335265245,155.02692181322269,,,,,,,2.7347441468407974,2.512469128688233,,0.08,0,,37.41021774464148,10.738182657969308,2.64202886777704,2.8048970222473146,2.9677651767175894,11.613128979671632,0.8827426430208662,2.831400941301893,0.0,,,2.706654770578452,,4.672750949859619,3056836104.0,431687259.24634933
2004-09-20 00:00:00-04:00,2.9161059096194064,3.032051508643695,2.9116172622143734,2.976198196411133,212575212,0.0,0.0,93.08688334315416,91.6086456001119,79.34060900432479,58.68121800864957,150.80205550364224,,,,,,,2.7786448831263124,2.545837214237901,,0.1,0,,42.77187148412552,9.530740124168881,2.7103419356045344,2.864042043685913,3.0177421517672918,10.733090208659961,0.8648538511952024,2.8880131227986796,-9.885217926569611,,,2.7689911352087666,,4.533117294311523,3269411316.0,447092147.3433892
2004-09-21 00:00:00-04:00,2.987418686513574,3.002629488867843,2.9300694718025184,2.938297748565674,144575280,0.0,0.0,91.17391339306592,91.92705958621873,74.14446942777852,48.28893885555703,116.40744870990865,,,,,,,2.80767267684256,2.5944586436784802,,0.1,0,,39.863541864600336,8.882684922529995,2.7601799208765843,2.8957090854644774,3.0312382500523705,9.360689253503098,0.6571199203901864,2.908382940959264,-16.59304189423263,,,2.775224974117834,,4.637094020843506,3124836036.0,335306424.59720594
2004-09-22 00:00:00-04:00,2.9273263281461115,2.983928185862241,2.9126146342976305,2.9517617225646973,151624224,0.0,0.0,86.43720813815456,90.23266829145821,74.77645193997621,49.55290387995242,95.74534500613068,,,,,,,2.833870685155676,2.638217930175002,,0.1,0,,37.18721932748504,9.929587338667256,2.836199717465644,2.9275255680084227,3.0188514185512014,6.239115486523805,0.6326905493473719,2.9259416090024937,-14.210115764734088,,,2.778964953271695,,4.819864273071289,3276460260.0,350148370.073447
2004-09-23 00:00:00-04:00,2.9632319633902258,3.057734438557824,2.9178504213910075,3.0126030445098877,170713116,0.0,0.0,87.1439974757118,88.25170633564409,77.45782634007716,54.91565268015433,99.88529703502999,,,,,,,2.8663674777655324,2.6776012880218714,,0.12000000000000001,0,,39.12176845564258,8.696266369478705,2.901819158790883,2.9616861820220945,3.0215532052533063,4.042766150891615,0.925249659492403,2.9604073987974155,-7.764849913897887,,,2.8561377617081503,,4.753539085388184,3447173376.0,410705643.2060068
2004-09-24 00:00:00-04:00,3.0155949986221966,3.0943885129015034,2.986171851456863,2.987917423248291,182469348,0.0,0.0,86.86310421569924,86.81476994318854,74.0196479924277,48.03929598485543,97.98610382785523,0.16135023274962856,,,5.002253840587118,0.0,5.002253840587118,2.8884674678533067,2.7232172660861855,,0.14,0,,38.62937369205845,7.880766162109735,2.920775498181385,2.9733556270599366,3.0259357559384883,3.536753451220571,0.6384724276921124,2.9718703456691933,-17.435721674270354,,,2.878578899449516,2.7435577767380606,4.887936592102051,3264704028.0,234122881.2902034
2004-09-27 00:00:00-04:00,2.981184750547323,3.0140983279789304,2.9372998222669144,2.9487693309783936,141322536,0.0,0.0,83.35117527135223,85.7860923209211,68.80377969009585,37.607559380191695,65.96674890586527,0.15606833270734866,,,5.5570849327537815,0.4438648737333306,5.113220059020451,2.8994314429669585,2.7751812406403302,,0.14,0,,36.045975524446185,11.609528631204721,2.912000186612189,2.9678698539733888,3.0237395213345883,3.7649674756729095,0.32906177987860946,2.9639258551430867,-24.745902597775093,,,2.921092694229892,2.780710749735272,4.859012603759766,3123381492.0,135012105.60383362
2004-09-28 00:00:00-04:00,3.024571643019865,3.1766722865346138,2.9973922249536935,3.1632080078125,338581080,0.0,0.0,85.25766133791801,85.15731360832315,77.96375633846114,55.927512676922255,119.8421554931623,0.16725775467002268,,,6.50489197672986,1.1133375341675276,5.391554442562333,2.94739081839342,2.8198702587568945,,0.16,0,52.374413620671454,42.25997978920446,9.565204284623444,2.855200810938015,3.012851905822754,3.1705030007074932,10.46524023169254,0.9768634880070871,3.04106643316629,-2.0453917142005174,,,2.9803119743431905,2.8218526365518275,4.779222011566162,3461962572.0,422737000.1367548
2004-09-29 00:00:00-04:00,3.1592186776915843,3.36667472438436,3.147499257349733,3.2684319019317627,610329060,0.0,0.0,87.17473619332851,85.26119093419958,80.92369422514517,61.847388450290325,174.76518844009954,0.18251225340618937,,,7.477956943406576,1.6691220006753946,5.808834942731181,3.0057619244913,2.8769585832013296,,0.18,0,54.43334316481309,49.11297182101254,8.08983268224374,2.8351872561089624,3.076185941696167,3.3171846272833716,15.668668289558674,0.8988527152485902,3.1292181965354446,-11.684497108038839,,,3.099001526050137,2.9168538554767007,4.605426788330078,4072291632.0,485920430.2860607
2004-09-30 00:00:00-04:00,3.239009441332939,3.2988525312900157,3.216567866873548,3.2315285205841064,275160564,0.0,0.0,89.09748826882192,87.17662860002281,77.0164975676802,54.032995135360395,156.7522846960481,0.18944001255458476,,,7.914141654300856,1.6842453692557395,6.2298962850451165,3.0468103965081736,2.965107488614275,,0.18,0,56.21083035626126,46.22998555793981,7.614950474372803,2.8621287327721587,3.1199710369110107,3.3778133410498627,16.528506264220574,0.7163288992581689,3.1694134715553766,-18.977646371294867,,,3.139145993299367,2.9168538554767007,4.222680568695068,3797131068.0,310816953.2778905
2004-10-01 00:00:00-04:00,3.261450014859911,3.347225109131589,3.2140746517725463,3.3058340549468994,302497200,0.0,0.0,86.89818500107405,87.72346982107483,79.19472269228066,58.38944538456133,145.44437877466117,0.1986363905538684,,,8.457247373532558,1.7818808707899532,6.675366502742605,3.0939056071333964,3.0373895910528903,,0.18,0,57.93901508122447,45.31117942594177,6.908268503506365,2.9305784356932687,3.1835543632507326,3.4365302908081965,15.89267206978993,0.7416824653570858,3.2226376716907206,-8.643301517444135,,,3.1396446793409956,2.9168538554767007,4.302471160888672,4099628268.0,425246034.78612095
2004-10-04 00:00:00-04:00,3.3724098117606,3.4128033629845156,3.3419891586349286,3.3676719665527344,260455284,0.0,0.0,88.53081405435682,88.17549577475093,80.82354328817816,61.6470865763563,145.75722131744058,0.20851080625914165,,,9.006949907879179,1.865266724109258,7.141683183769921,3.143681308846003,3.096660915052555,,0.19999999999999998,0,59.67308413816213,46.49992390178053,6.394831416689344,3.129710991996827,3.2673348903656008,3.4049587887343744,8.424229715453142,0.864533621618074,3.2790248827500776,-6.7866099481905255,,,3.1627089986410732,2.9399181747767784,4.206473350524902,4360083552.0,353713950.3500656
2004-10-05 00:00:00-04:00,3.3576978610895742,3.454195103524551,3.2973556676011695,3.4502055644989014,299464236,0.0,0.0,94.65828374171518,90.02909426571536,82.76316852533932,65.52633705067866,126.94491490022129,0.2204548570751137,,,9.345551255732047,1.763094457569701,7.5824567981623465,3.1994129916919842,3.159889404638947,,0.2,0,60.212618315140396,41.61609821150315,8.71210524716692,3.170329277353406,3.324734401702881,3.479139526052356,9.288268215974831,0.9063050475968452,3.345766025823313,-0.5952373092198204,,,3.186022762457779,2.960614045046796,4.18552827835083,4659547788.0,637943188.2225282
2004-10-06 00:00:00-04:00,3.429758979563971,3.452200553737064,3.3911100505409895,3.418039321899414,267628104,0.0,0.0,95.60447173068667,92.93118984225289,79.3927446971258,58.78548939425162,112.2341766225841,0.22473445751188326,0.03484944667990758,0.18988501083197568,9.347066819122961,1.4116880167684913,7.93537880235447,3.2391632335478806,3.218750544416068,,0.2,0,60.69008982725719,39.86000185614874,8.344475965962825,3.197530359667697,3.354655885696411,3.511781411725125,9.36760916066928,0.7016968146583005,3.3746725645932285,-5.8047375505296035,,,3.1957474628957327,2.960614045046796,4.563537120819092,4391919684.0,606261081.020921
2004-10-07 00:00:00-04:00,3.414049796082445,3.4878572232753067,3.4048242537141435,3.462174415588379,282301416,0.0,0.0,96.38102037610207,95.54792528283464,80.5624014155443,61.124802831088616,105.32904719825655,0.22904709259266776,0.03132966540855364,0.19771742718411411,9.531131438901216,1.2766021092373965,8.25452932966382,3.2797107211916074,3.2658394562377646,,0.2,0,61.27797143504114,40.03933589901423,7.8590546516700055,3.2854735939186237,3.4007850646972657,3.5160965354759077,6.781461843952606,0.766189263204176,3.4093685016765463,-4.45696401194432,,,3.2125785227711106,2.977445104922174,4.538104057312012,4674221100.0,713926011.894739
