Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk_14_3_3,STOCHd_14_3_3,RSI_14,CMO_14,CCI_14_0.015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,EMA_10,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,ADX_14,DMP_14,DMN_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,FWMA_10,WILLR_14,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,OBV,AD
2004-06-23 00:00:00-04:00,3.7291706726530798,4.300976652784456,3.667017828108862,4.276115894317627,43574400,0.0,0.0,,,,,,,,,,,,,,,0.02,0,,,,,,,,,,,,,,,3.2344343662261963,43574400.0,40156851.12593444
2004-06-24 00:00:00-04:00,4.363129822875957,4.397935740865932,4.102088045988497,4.166727066040039,8887200,0.0,0.0,,,,,,,,,,,,,3.667017828108862,,0.04,0,,,,,,,,,,,,,,,3.1847121715545654,34687200.0,35153135.15470174
2004-06-25 00:00:00-04:00,4.104574153201162,4.164240830587547,3.925573883947712,3.9280600547790527,6710000,0.0,0.0,,,,,,,,,,,,,3.667017828108862,,0.04,0,,,,,,,,,,,,,,,3.0156562328338623,27977200.0,28582930.01539079
2004-06-28 00:00:00-04:00,3.9777824878692627,4.029990655412007,3.838559996472341,3.9777824878692627,2270800,0.0,0.0,,,,,,,,,,,,,3.6962545446191446,,0.04,0,,,,,,,,,,,,,,,2.9783644676208496,30248000.0,29615116.435802903
2004-06-29 00:00:00-04:00,3.977782179152842,4.151810339166214,3.9355182245317994,4.077226638793945,2112000,0.0,0.0,,,,,,,,,,,,,3.724321792469016,,0.04,0,,,,3.8331656059981354,4.085182428359985,4.337199250721835,12.338093917779982,0.48421575692550994,,,,,,,2.7098641395568848,32360000.0,30270560.560407467
2004-06-30 00:00:00-04:00,4.07722663681411,4.211477012905851,3.9852406895114774,3.995184898376465,2087600,0.0,0.0,,,,,,,,,,,,,3.7512663504048924,,0.04,0,,,,3.8610673858454363,4.028996229171753,4.19692507249807,8.336013923787576,0.3993283996794207,,,,,,,2.6775448322296143,30272400.0,28366481.315298457
2004-07-01 00:00:00-04:00,3.9976715558396045,4.027505134443856,3.95292142502755,3.985241174697876,1754800,0.0,0.0,,,,,,,,,,,,,3.777133126023334,,0.04,0,,,,3.896335505337728,3.9926990509033202,4.089062596468912,4.826987676107981,0.46130343605732277,,,,,,,2.732239246368408,28517600.0,28132514.67597035
2004-07-02 00:00:00-04:00,4.002643429620097,4.221421241760254,3.990212575744265,4.221421241760254,993200,0.0,0.0,,,,,,,,,,,,,3.801965230617038,,0.04,0,,,,3.8669133804560563,4.051371288299561,4.235829196143065,9.10594930542271,0.9609451431189518,,,,,,,2.7347252368927,29510800.0,29125714.675970353
2004-07-06 00:00:00-04:00,4.208990977929395,4.226393699645996,4.097115660910384,4.226393699645996,1216800,0.0,0.0,,,,,,,,,,,,,3.8258040510269935,,0.04,0,,,,3.890595215777025,4.101093530654907,4.3115918455327895,10.26547252845841,0.7976274870983647,,,,,4.032476784487397,,2.6402528285980225,30727600.0,30342514.67597036
2004-07-07 00:00:00-04:00,4.201532286177814,4.201532286177814,3.990212515371861,4.054851531982422,1787600,0.0,0.0,,,,,,,,,,,,4.090900468826294,3.848689318620551,,0.04,0,,,,3.8833478070549194,4.096618509292602,4.309889211530285,10.412036256434822,0.40207989922677595,4.110154715451327,,,,4.118247868669137,,2.4836277961730957,28940000.0,29648505.736119136
2004-07-08 00:00:00-04:00,4.054851819133161,4.054851819133161,3.8932545032572796,3.9131433963775635,2179200,0.0,0.0,,,,,,,,,,,,4.058581001108342,3.870659175510366,,0.04,0,,,,3.828999271922561,4.080210208892822,4.331421145863083,12.313627196106053,0.16747703238924605,4.033989291091066,,,,4.032476848059169,,2.384183168411255,26760800.0,28005724.000900365
2004-07-09 00:00:00-04:00,3.9628653916595296,4.119490593414988,3.952920945695419,4.077226638793945,596800,0.0,0.0,,,,,,,,,,,,4.061971117051179,3.8917502381245885,,0.04,0,,,,3.8650586983242774,4.098607301712036,4.332155905099795,11.396485986359464,0.4542265237129402,4.049879490912378,,,,4.032476848059169,,2.4165029525756836,27357600.0,28299670.168126427
2004-07-12 00:00:00-04:00,4.126949695512944,4.184130208704974,4.015074366060142,4.164241313934326,780800,0.0,0.0,,,,,,,,,,,,4.08056569830266,3.8932545032572796,,0.04,0,,,,3.874095107167136,4.087171316146851,4.300247525126565,10.426585650468423,0.6808507814094179,4.094177744605325,,,,4.059824101451638,,2.727267026901245,28138400.0,28896752.778724547
