Date,Open,High,Low,Close,Volume,SMA_14,EMA_14,TEMA_14,SMA_26,EMA_26,TEMA_26,SMA_50,EMA_50,TEMA_50,SMA_100,EMA_100,TEMA_100,SMA_200,EMA_200,TEMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,MACD,MACD_Signal,MACD_Hist,Mean_HL,RMom_14,MomTEMA_14_ofs1,MomTEMA_26_ofs1,MomTEMA_50_ofs1,MomTEMA_100_ofs1,MomTEMA_200_ofs1,RCTEMA_14,RCTEMA_26,RCTEMA_50,RCTEMA_100,RCTEMA_200,MomEMA_14_ofs1,MomEMA_26_ofs1,MomEMA_50_ofs1,MomEMA_100_ofs1,MomEMA_200_ofs1,RTEMA_TEMA_14_50,REMA_EMA_14_50,RSMA_SMA_14_50,RVolSMA_20
2020-05-19,68.99569283184951,69.73622222892207,68.41771900437783,68.50802612304688,6484900,67.3669569832938,67.56922828703875,67.94788810868229,67.57845922616812,66.91719099042125,69.14769627688992,63.3381381225586,66.94119470420257,67.191178935228,70.54623210906982,69.04463494802455,63.168287453183154,74.71541128158569,70.73025369176463,66.62121530309209,71.16907769626671,67.87710762023926,64.5851375442118,54.22525497919738,0.7482288686707648,0.8388708884997438,-0.09064201982897901,69.07697061664996,0.9925669266759289,1.0040089795331746,1.0017541000118646,1.0036554590824172,1.0025802011364913,0.99959874125097,1.0082436412662104,0.9907492195939314,1.0195985129102783,1.084531952426623,1.028321471041481,1.002142096690133,1.0019054791897566,1.000956264052069,0.9998430163250701,0.999684337405032,1.011262031496482,1.0093818699473667,1.0636081037453216,0.5468624495346116
2020-05-20,69.74527341444725,70.29614905070892,69.10407685569669,70.22390747070312,7790500,67.46121215820312,67.92318551152734,68.74607477894398,67.73490142822266,67.16213295192361,69.59366979138636,63.397935943603514,67.06992853818299,67.61084711421445,70.4611731338501,69.0679868791667,63.426708755373426,74.6514210319519,70.7252154209083,66.64611878966095,71.28325480611306,67.91075897216797,64.53826313822287,57.964558957764694,0.8969003858777995,0.850476787975355,0.04642359790244455,69.7001129532028,1.0191507899801904,1.0117470416296823,1.006449578778599,1.0062458820582836,1.0040909974388936,1.0003738071492025,1.0214969755947694,1.0090559627219826,1.0386485374465795,1.1071661899018819,1.0536833764068676,1.0052384381687023,1.0036603742308523,1.0019230883845032,1.0003382149990325,0.9999287678101892,1.0167906144233305,1.0127219007376544,1.0640916167714696,0.6669634563440934
2020-05-21,70.98248673314727,71.68689200131709,70.34129714571083,70.48579406738281,10312600,67.762756892613,68.26486665230806,69.42783419809368,67.9400989825909,67.40833007158726,70.0179154390997,63.58096984863281,67.203884049132,68.02722162590607,70.37828609466553,69.09606226903236,63.692469488169195,74.58147462844849,70.72283311888317,66.67867249935536,71.60671598281115,68.0607753753662,64.51483476792126,58.52148653487825,1.0240510707651396,0.8851916445333119,0.13885942623182768,71.01409457351396,1.063709036464393,1.0099170668484263,1.0060960378865642,1.0061583980894107,1.00419004450981,1.000488456196484,1.015238266921456,1.006682270178267,1.0361410091830132,1.1066582067519846,1.05709654114761,1.0050304051290813,1.0036657132351632,1.001997251433968,1.000406489187455,0.9999663160866892,1.0205890015601378,1.0157875191023242,1.06577104838029,0.9029894461805996
2020-05-22,70.35033588889812,70.4858000419498,69.10407394881425,70.09747314453125,7653300,68.15843691144671,68.50921418460449,69.78896233053777,68.0972046485314,67.6075258547683,70.28851054617213,63.86759094238281,67.31735813130452,68.36659471213244,70.29768329620362,69.11589218735907,63.92732411073108,74.50851942062378,70.71661063157619,66.69950505370429,71.82537094023729,68.17206802368165,64.518765107126,57.30902399500853,1.081023287919308,0.9243579732105112,0.15666531470879685,69.79493699538202,1.08580693805293,1.005201489238649,1.0038646552868,1.0049887835797946,1.0036873216637565,1.0003124320501302,1.0044206247476828,0.9972820963176422,1.025317604887108,1.0965181809129474,1.0509444273700537,1.003579403934691,1.002955061829443,1.0016885048204887,1.000286990570454,0.9999120158648548,1.0208050090017562,1.0177050330908,1.0671834635650312,0.6724998077831355
2020-05-26,71.88558094072302,72.17456793072618,70.06135185820176,70.22390747070312,8422200,68.4983629499163,68.73783995608431,70.08535362976737,68.1351787860577,67.8013319003931,70.5328704587413,64.01629173278809,67.43134045833976,68.69272522151688,70.21405445098877,69.13783308405894,64.16237500587553,74.43152700424194,70.71170811256252,66.72405893559974,71.88722170874566,68.19269790649415,64.49817410424264,57.61692023288272,1.1234262158353658,0.9641716217354821,0.15925459409988374,71.11795989446398,1.0726948550693476,1.0042469652697488,1.0034765271119046,1.0047703196386724,1.0036768455181593,1.0003681268980285,1.0019769300397297,0.9956195886254352,1.0222903115904713,1.094471759567387,1.0524525724443914,1.0033371536106628,1.002866634197517,1.0016932085601595,1.0003174508207229,0.9999306737275743,1.020273302649729,1.0193752562067446,1.0700145399836174,0.7395316001320623
2020-05-27,71.32566730192823,71.32566730192823,69.88975834828078,70.98249053955078,8245300,68.8886250087193,69.03712670054651,70.55231674631413,68.26380861722507,68.03697328107144,70.88476184004747,64.38365325927734,67.57060124583823,69.07779799328567,70.12522960662842,69.17436095446472,64.43434639201429,74.35819421768188,70.71440246506987,66.77094064237099,71.94801447336782,68.20860176086425,64.46918904836069,59.5040539663389,1.2043590541296822,1.0122091082143223,0.19214994591535994,70.6077128251045,1.0833908284690994,1.0066627774900523,1.0049890409821336,1.005605728561897,1.004238798612331,1.0007026207266032,1.0060972312898444,1.0013786982838968,1.0275731508762085,1.101625057352146,1.0630745928792151,1.0043540318499011,1.00347546831417,1.0020652234784582,1.0005283340361761,1.0000381033435517,1.021345769492707,1.0217036022718327,1.0699707382446928,0.7387761849444773
2020-05-28,71.01860607502783,72.30098516162867,70.3774165317274,70.92829895019531,8331400,69.05247061593192,69.28928300049968,70.86181758072937,68.48015477107121,68.25114555285839,71.16085087950462,64.7429263305664,67.70227566561695,69.42502033409139,70.04051067352295,69.20909239992473,64.69436999122021,74.29077169418335,70.71653078830495,66.81568310104132,72.2147387577513,68.30396347045898,64.39318818316666,59.30091884608901,1.2497201077264606,1.05971130811675,0.19000879960971062,71.33920084667804,1.0334210903089087,1.0043868273741896,1.0038948997258417,1.0050265403775531,1.0040354812885655,1.0006700887877253,1.0009381832379647,0.9967320243303008,1.0216532686468043,1.0963596826094932,1.0615516546157993,1.0036524738500041,1.00314788065163,1.001948693919411,1.0005020855267874,1.0000300974506027,1.0206956690790112,1.0234409747572,1.0665639403347589,0.8050789724164255
2020-05-29,71.00054278906511,71.01860145686051,69.77234667923199,70.43159484863281,10043600,69.06020954677037,69.44159124691744,70.89684787299183,68.5140284024752,68.41266031550835,71.28027100593859,65.1398600769043,67.8093077904411,69.68691459946643,69.95708164215088,69.23330036920608,64.91705451048317,74.21321683883667,70.71369560482563,66.84524606875385,72.39331935715323,68.380326461792,64.36733356643076,57.36780584561926,1.2313944509300399,1.094047936679408,0.13734651425063182,70.39547406804624,1.001540671570503,1.000494346510694,1.0016781717047787,1.0037723325699401,1.0034421004376914,1.0004424555185318,0.9934376063489805,0.9880938141041149,1.0106860843738958,1.084947482286941,1.053651515863824,1.002198150129749,1.0023664769483593,1.001580923591886,1.0003497801869943,0.9999599077691211,1.0173624170402669,1.024071672601655,1.060183572166684,0.9952603347592958
2020-06-01,70.1335893281816,71.02764161171588,69.3298372829932,70.72962188720703,7922000,69.21824863978794,69.61332866562273,71.0036574355326,68.6388036287748,68.58428709859713,71.42918417353525,65.45151649475098,67.9238299118829,69.95964652632375,69.87904621124268,69.2629304982754,65.15006524846571,74.14475648880006,70.71385407529709,66.88341447548807,72.61768953276083,68.60359916687011,64.58950880097939,58.247280228680374,1.2267779941133483,1.1205939481661962,0.10618404594715214,70.17873944735453,1.0322919114052738,1.0015065488205077,1.0020891217933816,1.003913674876049,1.0035893609120068,1.000570996577602,0.99614054320266,0.9902062120067248,1.0110059927274442,1.0856416124444745,1.0575061462080193,1.0024731204400923,1.0025086991544734,1.0016888849801524,1.0004279751060734,1.0000022410152674,1.0149230443698143,1.024873431841691,1.0575499598292586,0.7980501063042634
2020-06-02,70.41353934549957,70.67543482524843,69.34789875789708,70.24195098876953,9521000,69.43950380597796,69.69714497537564,70.89159715175761,68.72997019841121,68.70707701638769,71.4415732906186,65.81412498474121,68.01473662078041,70.15329299791993,69.78701686859131,69.28231704264161,65.3471626640595,74.07114511489868,70.70915852219733,66.90679337696409,72.50072471290528,68.88779907226562,65.27487343162596,56.20408780922281,1.1702782141780261,1.1305308013685622,0.03974741280946392,70.01166679157276,1.0461330105122884,0.9984217674437864,1.0001734461512715,1.002767973842225,1.0030252834719675,1.000349547068722,0.9908360625364755,0.9832083442931876,1.0012637751851823,1.0749043741940787,1.0498478172913563,1.0012040267483187,1.0017903505742363,1.0013383625307266,1.0002798978360683,0.9999335978336753,1.0105241553501925,1.0247359386830472,1.0550851177019718,0.9758467425567472
