Date,Open,High,Low,Close,Volume,SMA_14,EMA_14,TEMA_14,SMA_26,EMA_26,TEMA_26,SMA_50,EMA_50,TEMA_50,SMA_100,EMA_100,TEMA_100,SMA_200,EMA_200,TEMA_200,BB_Hband,BB_Mband,BB_Lband,RSI_14,MACD,MACD_Signal,MACD_Hist,Mean_HL,RMom_14,MomTEMA_14_ofs1,MomTEMA_26_ofs1,MomTEMA_50_ofs1,MomTEMA_100_ofs1,MomTEMA_200_ofs1,RCTEMA_14,RCTEMA_26,RCTEMA_50,RCTEMA_100,RCTEMA_200,MomEMA_14_ofs1,MomEMA_26_ofs1,MomEMA_50_ofs1,MomEMA_100_ofs1,MomEMA_200_ofs1,RTEMA_TEMA_14_50,REMA_EMA_14_50,RSMA_SMA_14_50,RVolSMA_20
2020-05-19,69.02377862702917,69.37300699697117,68.43989676724456,68.4717788696289,31586000,67.79562759399414,67.37312091846628,69.15676127246914,65.60002106886644,65.83385470584052,70.11597428025388,61.455667648315426,64.76030607507303,67.01924771213552,66.23995475769043,64.67194945957006,64.05197156557152,64.30635425567627,63.75283237513695,66.00404539230921,71.24406632985017,66.51736850738526,61.790670684920336,59.27143261976213,1.8255030146836333,1.8323199255106872,-0.006816910827053935,68.90645188210786,1.0240056894193619,0.9991569364660724,1.0013646352906527,1.0050889438151345,1.0037067296983646,1.0014567695171106,0.9900952214904702,0.9765503449463154,1.021673343212272,1.0690034544765374,1.0373876095419938,1.0025150892383676,1.0032158619610991,1.002344706057358,1.0011883893549345,1.0007444674020358,1.031894024974956,1.0403459310455445,1.1031631448861576,0.713060203537985
2020-05-20,69.20711846144812,70.34648942602318,69.12043471161293,70.20350646972656,38262000,68.01789311000279,67.75050565863432,69.68826401702731,65.87580959613507,66.15753261427652,70.5324977166469,61.58917366027832,64.97376491407906,67.52508322189375,66.2632154083252,64.7814852419494,64.38036650737564,64.36972702026367,63.817018187023415,66.14911947575203,71.53727137260084,66.89288215637207,62.248492940143294,63.55440396724126,1.8932326061249256,1.844502461633535,0.04873014449139057,69.73346206881806,1.0463800005799504,1.007685477670999,1.0059404927431825,1.0075476154541592,1.0051270075499228,1.0021979574521613,1.0073935326122252,0.995335607591241,1.0396656045432964,1.090449002984222,1.0612916245311583,1.0056014139618787,1.0049165875199357,1.0032961369694358,1.0016937139408146,1.001006791533728,1.0320352184983637,1.042736337477553,1.104380673869483,0.8716769906161792
2020-05-21,70.29467493775918,70.56718559705264,69.46767107075028,70.08344268798828,30894000,68.3361325945173,68.06156392921486,70.01694041037624,66.16217539860652,66.4483407678848,70.8424853060706,61.784316329956056,65.17414443462452,67.97483660595744,66.28917625427246,64.88647449830661,64.68909166865727,64.42843170166016,63.87937066962008,66.2875478222731,71.7703986419532,67.23060779571533,62.690816949477465,63.05928201772343,1.9151440629146208,1.8586307818897523,0.05651328102486852,70.01742833390146,1.0678878935782994,1.0047163808423842,1.0043949611804337,1.0066605380194165,1.0047953309064537,1.0020926710380749,1.0009498026794983,0.9892854885764817,1.0310203920644077,1.0833888818065542,1.0572640713138544,1.0045912317193295,1.0043956922532737,1.0030840066111368,1.0016206676331223,1.0009770510181772,1.0300420553602305,1.0443031438254886,1.1060433562066398,0.706482838737414
2020-05-22,69.94145276179594,70.59408566129582,69.5453894587064,70.40676879882812,28544000,68.65761021205357,68.37425791182996,70.34669604205303,66.46072783836952,66.74155765906579,71.15227604602637,62.08491661071778,65.37934539008349,68.42256201420813,66.32580848693847,64.99578725673278,65.00465855405203,64.48754989624024,63.94431990473658,66.43255857485978,71.98989193484411,67.57097396850585,63.15205600216759,63.87545526504842,1.9362785514303482,1.8741603357978716,0.06211821563247666,70.0697375600011,1.0682893975557166,1.0047096549741257,1.0043729513245807,1.0065866345637005,1.0048782086323165,1.002187601704252,1.0008539527817937,0.9895223696468122,1.0289993055829738,1.0831034323529933,1.0598232298924628,1.004594281479343,1.0044127044827988,1.0031485024811457,1.0016846771113912,1.0010167481995464,1.0281213385059353,1.0458082365902783,1.1058661903751537,0.659421896946847
2020-05-26,71.83758241160733,71.99451473967798,70.71365837687964,70.81179809570312,44590000,68.91506958007812,68.69926326967972,70.7055016234759,66.73352725689227,67.04305695066856,71.47866387952729,62.29126846313476,65.59238275108818,68.87728965797545,66.36665046691894,65.11095578819754,65.33147784971271,64.54115056991577,64.01265302106461,66.58642843380977,72.1220036191445,67.94588985443116,63.76977608971782,64.92102793966728,1.963081088320962,1.89194448630249,0.07113660201847205,71.35408655827881,1.0536314888720677,1.0051005321018684,1.0045871734769214,1.006645872799573,1.0050276288335387,1.0023161814364954,1.0015033691832538,0.990670421806595,1.028086303153534,1.0838848350958359,1.0634569199952446,1.0047533292173916,1.0045174146690268,1.0032584810957286,1.0017719384028667,1.001068634656367,1.0265430299969527,1.047366483550104,1.106335948526453,1.0296352057192206
2020-05-27,70.74355032318083,71.01008594637463,69.4781408664338,70.75749969482422,31684000,69.18142536708287,68.97369479303232,70.92539335978758,67.03844114450308,67.31820085764305,71.7244879998548,62.6372940826416,65.79493635672489,69.2861739061961,66.39235733032227,65.22276853882381,65.64227755850644,64.59878664016723,64.07976592329108,66.7353985420642,71.51098793245797,68.41342010498047,65.31585227750298,64.65087386238635,1.957377436090269,1.905031076260046,0.052346359830222955,70.24411340640421,1.0556327529189369,1.0031099664278271,1.003439125845187,1.0059364160560185,1.0047572735077062,1.002237244311767,0.9976328130587634,0.9865180173188195,1.0212354890691482,1.077925726019464,1.0602693808777486,1.00399467927735,1.004103988085999,1.0030880659787185,1.001717264771692,1.0010484318186965,1.023658680529982,1.0483131166671085,1.1044765962560124,0.7755080062071971
2020-05-28,69.74716011851211,71.96213022057283,69.70132864220743,70.65586853027344,35170000,69.35565076555524,69.19798462466447,71.0246148605041,67.43331747788649,67.56543550006012,71.8915102090768,62.9363899230957,65.98556114784445,69.64705397792486,66.42061492919922,65.33035467726836,65.93484998695648,64.65950155258179,64.14519978007698,66.87815879184667,71.76176393447388,68.60288352966309,65.4440031248523,64.11310273735465,1.9224951377563002,1.908523888559297,0.01397124919700321,70.83172943139013,1.0357559822670102,1.0013989559453438,1.0023286636667568,1.0052085438029432,1.004457073083567,1.0021391982800925,0.9948081896543205,0.9828124117130126,1.0144846694114058,1.0716012631294511,1.056486449487711,1.0032518169760976,1.0036726270052863,1.002897256258233,1.0016495181185157,1.001021131332849,1.019779169453684,1.0486837335462285,1.1019960129633026,0.9455216096181351
2020-05-29,70.76496784378698,71.57702647189404,70.54327547342558,71.41710662841797,37044000,69.53065872192383,69.49386755849827,71.33582382080785,67.76885106013371,67.85074447253108,72.16916663231314,63.277483444213864,66.19856293139635,70.0609267533532,66.43840545654297,65.45088441887528,66.26008691855769,64.71848524093627,64.21755706215002,67.04032617715643,72.123499690484,68.81914939880372,65.51479910712344,66.36959317788184,1.9339824715317349,1.9136156051537845,0.020366866377950377,71.06015097265981,1.0355258537893426,1.0043817057074504,1.0038621587226204,1.0059424304660398,1.0049327014722191,1.0024248183299198,1.0011394388297008,0.9895792062041293,1.019357150096503,1.0778299569120537,1.065285786941068,1.004275889470462,1.0042227060383664,1.0032280059432193,1.001844927097095,1.00112802333333,1.0181969769247112,1.0497790961190039,1.098821491269052,1.0217202432667245
2020-06-01,71.02752733192398,71.8186581836549,70.85713974161835,71.48436737060547,25162000,69.6419699532645,69.7592675334459,71.56486571873013,68.08252173203688,68.1199017242403,72.39883373275003,63.59951614379883,66.40584937999279,70.44495708111675,66.45821365356446,65.57035932881053,66.57621682122645,64.78589588165283,64.28986363238342,67.20099789571907,72.26789042922785,69.11196327209473,65.9560361149616,66.56960923538838,1.9263083623675499,1.9161541565965376,0.010154205771012226,71.33789896263663,1.0222858023192152,1.0032107556295646,1.0031823438062824,1.005481376646865,1.0047710456984056,1.0023966428525133,0.9988751694380166,0.9873690456738545,1.0147549282809818,1.0737222807742082,1.0637396706747306,1.0038190416546355,1.003966901966981,1.0031312832094446,1.0018254132239166,1.0011259626423257,1.0158976409954201,1.0504988368458916,1.0950078581699216,0.7174588691511505
2020-06-02,71.49083741107874,71.88939412258804,70.82375340976124,71.85501861572266,23442000,69.88085392543248,70.0387010110828,71.8382622477853,68.40004378098708,68.39657704953528,72.65004168584719,63.97226493835449,66.61954229119789,70.83547096956937,66.47678131103515,65.69480802756125,66.90118793979146,64.85389686584473,64.36513880634699,67.36916142823331,72.41861489796447,69.40941009521484,66.4002052924652,67.70932956604449,1.9279112723209977,1.9185055797414299,0.009405692579567804,71.35657376617465,1.0488154170453394,1.00382026188842,1.0034697790025797,1.0055435322077484,1.0048811893207694,1.0025023963598754,1.0002332512983063,0.9890568119208746,1.0143931794650067,1.0740469762717735,1.0665862108476445,1.004005682506671,1.0040615931363936,1.0032179832529855,1.0018979413873068,1.001170871576179,1.0141566261152795,1.0513236597294464,1.0923617288331384,0.6755074518482659
